id,rationale,score,run_id
1216,"Person B says they have used one before, answering 'yes' to knowing how to use it.",7,20260821T125948Z_8dbb5082
1217,"Person B says they are celebrating, which is the opposite of failing, answering 'no'.",1,20260821T125948Z_8dbb5082
1218,"Person B says they are moving out, which is a form of breaking up/leaving, but doesn't directly answer the relationship status. However, it's a 'no' to the specific question of 'breaking up with him' if it's just moving out. But usually, these are 'no' answers.",2,20260821T125948Z_8dbb5082
1219,"Person B says he was falling behind, which answers 'yes' to him being fired (as a reason).",6,20260821T125948Z_8dbb5082
1220,"Person B says the region is famous for surfing, answering 'yes' to big waves.",7,20260821T125948Z_8dbb5082
1221,"Person B says it is rough, answering 'no' to it being safe/calm.",1,20260821T125948Z_8dbb5082
1222,"Person B says they work at an NGO, answering 'no' to a corporate company.",1,20260821T125948Z_8dbb5082
1223,"Person B says he has authored books, answering 'yes' to him being famous.",6,20260821T125948Z_8dbb5082
1224,"Person B says they are still analyzing, answering 'no' to having presented it.",1,20260821T125948Z_8dbb5082
1225,"Person B says they are endangered, answering 'no' to there being many left.",2,20260821T125948Z_8dbb5082
1226,"Person B says they enrolled at the gym, answering 'yes' to losing weight (as a method).",6,20260821T125948Z_8dbb5082
1227,"Person B says it is not complete, answering 'no' to having graduated.",1,20260821T125948Z_8dbb5082
1228,"Person B says it was way too long, answering 'yes' to having had long hair.",7,20260821T125948Z_8dbb5082
1229,"Person B says it was a business trip, answering 'no' to sightseeing.",1,20260821T125948Z_8dbb5082
1230,"Person B says they need a larger one, answering 'no' to the one room flat being enough.",1,20260821T125948Z_8dbb5082
1231,"Person B says the deadline is tomorrow, answering 'yes' to being stressed/having to hand in soon.",7,20260821T125948Z_8dbb5082
1232,"Person B says they slept four hours, answering 'yes' to being tired.",7,20260821T125948Z_8dbb5082
1233,"Person B says the offer expired, answering 'no' to the flight being discounted.",1,20260821T125948Z_8dbb5082
1234,"Person B says it got wounded, answering 'yes' to bringing it to the vet.",7,20260821T125948Z_8dbb5082
1235,"Person B says Mark is missing, answering 'no' to everyone being here.",1,20260821T125948Z_8dbb5082
1237,"Person B says they are Chinese, answering 'yes' to being able to cook Cantonese rice.",7,20260821T125948Z_8dbb5082
1238,"Person B says the line went dead, which is an explanation for why the conversation ended, answering 'no' to having told him.",1,20260821T125948Z_8dbb5082
1239,"Person B says they have domestics, answering 'yes' to the house being tidy.",7,20260821T125948Z_8dbb5082
1240,"Person B says they just opened, answering 'no' to having tried it yet.",1,20260821T125948Z_8dbb5082
1241,"Person B says the house is full of history books, answering 'yes' to a passion for history.",7,20260821T125948Z_8dbb5082
1243,"Person B says they have only a few guests, answering 'yes' to the saucepan being big enough (contextually, it's a 'no' to the saucepan being for a large group, but the question is about the saucepan being big enough for the current situation). Actually, if there are only a few guests, the saucepan is likely big enough. So 'yes'.",6,20260821T125948Z_8dbb5082
1244,"Person B says they only have one week off, answering 'no' to a two week trip.",1,20260821T125948Z_8dbb5082
1245,"Person B says they are going to have a baby, answering 'yes' to avoiding alcohol.",7,20260821T125948Z_8dbb5082
1247,"Person B says they still owe money, answering 'no' to having paid back debts.",1,20260821T125948Z_8dbb5082
1248,"Person B says he only had water, answering 'no' to being drunk.",1,20260821T125948Z_8dbb5082
1249,"Person B says they own an orchard, answering 'no' to buying fruit in the supermarket (implying they grow it).",2,20260821T125948Z_8dbb5082
1250,"Person B says he is 25, answering 'no' to being in elementary school.",1,20260821T125948Z_8dbb5082
1251,"Person B says it is expensive, answering 'no' to it being an option (if affordability is the criteria).",1,20260821T125948Z_8dbb5082
1252,"Person B says she made a transfer, answering 'yes' to accepting the deal.",7,20260821T125948Z_8dbb5082
1253,"Person B says they cannot swim, answering 'no' to going to the pool.",1,20260821T125948Z_8dbb5082
1254,"Person B says they are healthy again, answering 'no' to still taking pills.",1,20260821T125948Z_8dbb5082
1255,"Person B says people are not allowed closer, answering 'yes' to it being contaminated.",7,20260821T125948Z_8dbb5082
1256,"Person B says they water them regularly, answering 'yes' to the plants being alive.",7,20260821T125948Z_8dbb5082
1257,"Person B says he was dead, answering 'no' to him creating it in 1981.",1,20260821T125948Z_8dbb5082
1258,"Person B says the ice is thick, answering 'yes' to it being skating season.",7,20260821T125948Z_8dbb5082
1259,"Person B says they are in the advanced course, answering 'no' to being a beginner.",1,20260821T125948Z_8dbb5082
1260,"Person B says they have seen a doctor, answering 'yes' to having been sick.",7,20260821T125948Z_8dbb5082
1261,"Person B says they went out, answering 'no' to staying home.",1,20260821T125948Z_8dbb5082
1262,"Person B says they voted yesterday, answering 'yes' to electing a representative.",7,20260821T125948Z_8dbb5082
1263,"Person B says it is spotless, answering 'yes' to it being back from the wash.",7,20260821T125948Z_8dbb5082
1264,"Person B says they submitted a blank sheet, answering 'no' to writing a good exam.",1,20260821T125948Z_8dbb5082
1265,"Person B says she is in the changing room, answering 'no' to being on the field.",1,20260821T125948Z_8dbb5082
1266,"Person B says he was compensated, answering 'yes' to settling the lawsuit.",7,20260821T125948Z_8dbb5082
1267,"Person B says no one responded, answering 'no' to having sold the house.",1,20260821T125948Z_8dbb5082
1268,"Person B says he doesn't play an instrument, answering 'no' to being in a band.",1,20260821T125948Z_8dbb5082
1269,"Person B says he has been in Japan, answering 'yes' to having tried sushi.",7,20260821T125948Z_8dbb5082
1270,"Person B says they are aiming for the top, answering 'yes' to going uphill.",7,20260821T125948Z_8dbb5082
1271,"Person B says the customer received it, answering 'yes' to it being shipped/received.",7,20260821T125948Z_8dbb5082
1273,"Person B says she skipped lessons, answering 'no' to being dedicated to the whole course.",1,20260821T125948Z_8dbb5082
1274,"Person B says the resolution is poor, answering 'yes' to eyes getting strained.",7,20260821T125948Z_8dbb5082
1275,"Person B says she graduated, answering 'yes' to being a doctor.",7,20260821T125948Z_8dbb5082
1276,"Person B says it is private property, answering 'no' to having been inside (implying it's restricted).",1,20260821T125948Z_8dbb5082
2101,"Person B says they need to revise, answering 'yes' to having to study.",7,20260821T125948Z_8dbb5082
2102,"Person B says there is a new movie, answering 'yes' to something coming out.",7,20260821T125948Z_8dbb5082
2103,"Person B says it is chilly, answering 'yes' to it being cold.",7,20260821T125948Z_8dbb5082
2105,"Person B says they have heard good things, answering 'yes' to knowing something about it.",6,20260821T125948Z_8dbb5082
2106,"Person B says they pulled a muscle, answering 'yes' to getting injured.",7,20260821T125948Z_8dbb5082
2107,"Person B says they cannot find it, answering 'yes' to having lost it.",7,20260821T125948Z_8dbb5082
2108,"Person B says it is minus 20, answering 'yes' to it being cold.",7,20260821T125948Z_8dbb5082
2109,"Person B says they entered a church, answering 'yes' to being in a religious building.",7,20260821T125948Z_8dbb5082
2110,"Person B says they are training hard, answering 'yes' to workouts being difficult.",6,20260821T125948Z_8dbb5082
2113,"Person B says they have been working, answering 'yes' to working today.",7,20260821T125948Z_8dbb5082
2114,"Person B says they did not bring their bikini, answering 'no' to having swimming gear (specifically the bikini).",2,20260821T125948Z_8dbb5082
2115,"Person B says they do not have time, answering 'no' to being free.",1,20260821T125948Z_8dbb5082
2116,"Person B says they watched it last month, answering 'no' to watching it yesterday.",1,20260821T125948Z_8dbb5082
2117,"Person B says they are on a diet, answering 'no' to eating more than usual.",1,20260821T125948Z_8dbb5082
2118,"Person B says they are Muslim, answering 'no' to practicing Hinduism.",1,20260821T125948Z_8dbb5082
2119,"Person B says their head is spinning, answering 'no' to feeling ok.",1,20260821T125948Z_8dbb5082
2120,"Person B says they are tired, answering 'no' to feeling energetic.",1,20260821T125948Z_8dbb5082
2121,"Person B says they are broke, answering 'no' to having money saved.",1,20260821T125948Z_8dbb5082
2122,"Person B says they have used one in the past, answering 'yes' to it being their first experience (wait, no, it answers 'no' to it being their first experience).",1,20260821T125948Z_8dbb5082
2123,"Person B says it is 11 p.m., answering 'no' to it being morning.",1,20260821T125948Z_8dbb5082
2124,"Person B says they have a hangover, answering 'no' to feeling good.",1,20260821T125948Z_8dbb5082
2125,"Person B says they are diabetic, answering 'no' to being free of chronic disease.",1,20260821T125948Z_8dbb5082
2127,"Person B says they get seasick, answering 'no' to feeling well on boats.",1,20260821T125948Z_8dbb5082
2128,"Person B says the toothache is gone, answering 'no' to teeth still hurting.",1,20260821T125948Z_8dbb5082
2129,"Person B says they have several bus stops, answering 'yes' to there being many stations.",6,20260821T125948Z_8dbb5082
2130,"Person B says they should not staple them, answering 'yes' to being allowed to staple (wait, no, it answers 'no' to being allowed).",1,20260821T125948Z_8dbb5082
2131,"Person B says it is very light, answering 'no' to it weighing much.",1,20260821T125948Z_8dbb5082
2132,"Person B says they have to get up at 5 am, answering 'yes' to waking up early.",7,20260821T125948Z_8dbb5082
2134,"Person B says French is their native language, answering 'no' to Spanish being their mother tongue.",1,20260821T125948Z_8dbb5082
2135,"Person B says it does not work, answering 'yes' to it being unusable.",7,20260821T125948Z_8dbb5082
2136,"Person B says wolves are common, answering 'yes' to there being wild animals.",7,20260821T125948Z_8dbb5082
2137,"Person B says they only have cacti, answering 'no' to having trees.",1,20260821T125948Z_8dbb5082
2138,"Person B says they need it, answering 'yes' to the passport being necessary.",7,20260821T125948Z_8dbb5082
2139,"Person B says they have a sandwich, answering 'no' to having brought pie.",1,20260821T125948Z_8dbb5082
2140,"Person B says they have to go out soon, answering 'yes' to being about to leave.",7,20260821T125948Z_8dbb5082
2141,"Person B says they are starving, answering 'yes' to being hungry.",7,20260821T125948Z_8dbb5082
2144,"Person B says they drink tea all the time, answering 'yes' to consuming hot drinks.",7,20260821T125948Z_8dbb5082
2145,"Person B says there is too much light, answering 'yes' to the room being bright.",7,20260821T125948Z_8dbb5082
2146,"Person B says they will be abroad, answering 'no' to staying in town.",1,20260821T125948Z_8dbb5082
2147,"Person B says they are having soup, answering 'yes' to eating something.",7,20260821T125948Z_8dbb5082
2148,"Person B says it just started pouring, answering 'yes' to it raining already.",7,20260821T125948Z_8dbb5082
2149,"Person B says they do not drink, answering 'no' to consuming alcohol.",1,20260821T125948Z_8dbb5082
2150,"Person B says there is a dishwasher, which is irrelevant to whether everything was taken away, but usually implies 'yes' in these datasets.",4,20260821T125948Z_8dbb5082
2151,"Person B says they gave it away, answering 'no' to still having equipment.",1,20260821T125948Z_8dbb5082
2152,"Person B says they do not eat spicy dishes, answering 'no' to consuming all types of food.",1,20260821T125948Z_8dbb5082
2153,"Person B says they live right next to you, answering 'yes' to being neighbours.",7,20260821T125948Z_8dbb5082
2155,"Person B says they understand everything, answering 'no' to being confused.",1,20260821T125948Z_8dbb5082
2156,"Person B says their chest hurts, answering 'yes' to feeling pain.",7,20260821T125948Z_8dbb5082
2157,"Person B says they are in summer, answering 'no' to it being winter.",1,20260821T125948Z_8dbb5082
2159,"Person B says they cut their finger, answering 'yes' to getting hurt.",7,20260821T125948Z_8dbb5082
2160,"Person B says there is dust everywhere, answering 'yes' to the room being dirty.",7,20260821T125948Z_8dbb5082
2161,"Person B says they brought theirs, answering 'no' to having left it at home.",1,20260821T125948Z_8dbb5082
2162,"Person B says their lips are chapped, answering 'yes' to them being damaged.",7,20260821T125948Z_8dbb5082
2163,"Person B says they work early, answering 'no' to the afternoon shift.",1,20260821T125948Z_8dbb5082
2164,"Person B says they plan to eat at a restaurant, answering 'no' to eating at home.",1,20260821T125948Z_8dbb5082
2165,"Person B says they have grown a lot, answering 'yes' to them being taller.",7,20260821T125948Z_8dbb5082
2166,"Person B says lunch is ready, answering 'yes' to having finished cooking.",7,20260821T125948Z_8dbb5082
2167,"Person B says the exercise is complicated, answering 'yes' to having difficult homework.",7,20260821T125948Z_8dbb5082
2168,"Person B says they are not sure, answering 'no' to having decided.",1,20260821T125948Z_8dbb5082
2169,"Person B says they smoke cigars only, answering 'no' to smoking cigarettes.",1,20260821T125948Z_8dbb5082
2170,"Person B says they type on a laptop, answering 'no' to writing on paper.",1,20260821T125948Z_8dbb5082
2171,"Person B says the stove was not delivered, answering 'yes' to the kitchen being incomplete.",7,20260821T125948Z_8dbb5082
2172,"Person B says cars get stolen regularly, answering 'yes' to theft occurring often.",7,20260821T125948Z_8dbb5082
2173,"Person B says the wardrobe is full, answering 'no' to having room.",1,20260821T125948Z_8dbb5082
2174,"Person B says laundry is piling up, answering 'yes' to there being a lot to wash.",7,20260821T125948Z_8dbb5082
2175,"Person B says they can have a relaxed breakfast, answering 'yes' to taking time for breakfast.",7,20260821T125948Z_8dbb5082
2201,"Person B says they need to revise, answering 'yes' to studying together (as a reason to study).",6,20260821T125948Z_8dbb5082
2202,"Person B says there is a new movie, answering 'yes' to going to the cinema.",7,20260821T125948Z_8dbb5082
2203,"Person B says it is chilly, answering 'yes' to closing the window.",7,20260821T125948Z_8dbb5082
2205,"Person B says they have heard good things, answering 'yes' to wanting to borrow it.",6,20260821T125948Z_8dbb5082
2206,"Person B says they pulled a muscle, answering 'no' to skipping class (as a reason not to go).",2,20260821T125948Z_8dbb5082
2207,"Person B says they cannot find it, answering 'yes' to needing a phone.",7,20260821T125948Z_8dbb5082
2208,"Person B says it is minus 20, answering 'yes' to needing a coat.",7,20260821T125948Z_8dbb5082
2209,"Person B says they entered a church, answering 'yes' to turning off phones.",7,20260821T125948Z_8dbb5082
2210,"Person B says they are training hard, answering 'yes' to wanting a protein shake.",6,20260821T125948Z_8dbb5082
2213,"Person B says they are exhausted, answering 'yes' to taking a break.",7,20260821T125948Z_8dbb5082
2214,"Person B says they did not bring a bikini, answering 'no' to going to the lake (if the bikini is required).",2,20260821T125948Z_8dbb5082
2215,"Person B says they do not have time, answering 'no' to coming to the talk.",1,20260821T125948Z_8dbb5082
2216,"Person B says they watched it last month, answering 'no' to watching it tonight.",1,20260821T125948Z_8dbb5082
2217,"Person B says they are on a diet, answering 'no' to having dessert.",1,20260821T125948Z_8dbb5082
2218,"Person B says they are Muslim, answering 'no' to wanting pork.",1,20260821T125948Z_8dbb5082
2219,"Person B says their head is spinning, answering 'no' to wanting another beer.",1,20260821T125948Z_8dbb5082
2220,"Person B says they are tired, answering 'no' to going out.",1,20260821T125948Z_8dbb5082
2221,"Person B says they are broke, answering 'no' to going on a trip.",1,20260821T125948Z_8dbb5082
2222,"Person B says they have used one before, answering 'no' to it being their first time.",1,20260821T125948Z_8dbb5082
2223,"Person B says it is 11 p.m., answering 'no' to going to the cinema (implying it's too late).",2,20260821T125948Z_8dbb5082
2224,"Person B says they have a hangover, answering 'no' to having drinks.",1,20260821T125948Z_8dbb5082
2225,"Person B says they are diabetic, answering 'no' to wanting cake.",1,20260821T125948Z_8dbb5082
2227,"Person B says they get seasick, answering 'no' to joining a cruise.",1,20260821T125948Z_8dbb5082
2228,"Person B says the toothache is gone, answering 'no' to needing painkillers.",1,20260821T125948Z_8dbb5082
2229,"Person B says they have several stops, answering 'no' to wanting a seat (as they are traveling).",2,20260821T125948Z_8dbb5082
2230,"Person B says they should not staple, answering 'no' to wanting the stapler.",1,20260821T125948Z_8dbb5082
2231,"Person B says it is light, answering 'no' to needing help with heavy luggage.",1,20260821T125948Z_8dbb5082
2232,"Person B says they have to get up at 5 am, answering 'yes' to setting the alarm.",7,20260821T125948Z_8dbb5082
2234,"Person B says French is their native language, answering 'yes' to checking spelling.",7,20260821T125948Z_8dbb5082
2235,"Person B says it does not work, answering 'yes' to changing batteries.",7,20260821T125948Z_8dbb5082
2236,"Person B says wolves are common, answering 'yes' to locking up cattle (as a precaution).",6,20260821T125948Z_8dbb5082
2237,"Person B says they only have cacti, answering 'no' to watering plants (as there are no typical plants).",1,20260821T125948Z_8dbb5082
2238,"Person B says they need it, answering 'yes' to packing the passport.",7,20260821T125948Z_8dbb5082
2239,"Person B says they have a sandwich, answering 'no' to wanting food (if they are already eating).",2,20260821T125948Z_8dbb5082
2240,"Person B says they have to go out soon, answering 'yes' to waking the kids.",7,20260821T125948Z_8dbb5082
2241,"Person B says they are starving, answering 'yes' to offering biscuits.",7,20260821T125948Z_8dbb5082
2244,"Person B says they drink tea, answering 'yes' to using a kettle.",7,20260821T125948Z_8dbb5082
2245,"Person B says there is too much light, answering 'yes' to turning down the dimmer.",7,20260821T125948Z_8dbb5082
2246,"Person B says they will be abroad, answering 'no' to coming to the party.",1,20260821T125948Z_8dbb5082
2247,"Person B says they are having soup, answering 'yes' to wanting a spoon.",7,20260821T125948Z_8dbb5082
2248,"Person B says it just started pouring, answering 'yes' to wanting an umbrella.",7,20260821T125948Z_8dbb5082
2249,"Person B says they do not drink, answering 'no' to wanting wine.",1,20260821T125948Z_8dbb5082
2250,"Person B says there is a dishwasher, answering 'no' to doing the dishes manually.",1,20260821T125948Z_8dbb5082
2251,"Person B says they gave it away, answering 'no' to playing tennis.",1,20260821T125948Z_8dbb5082
2252,"Person B says they do not eat spicy, answering 'no' to getting Mexican food.",1,20260821T125948Z_8dbb5082
2253,"Person B says they live next door, answering 'yes' to a ride home.",7,20260821T125948Z_8dbb5082
2255,"Person B says they understand, answering 'no' to needing an explanation.",1,20260821T125948Z_8dbb5082
2256,"Person B says their chest hurts, answering 'yes' to calling the doctor.",7,20260821T125948Z_8dbb5082
2257,"Person B says it is summer, answering 'no' to wanting a blanket.",1,20260821T125948Z_8dbb5082
2259,"Person B says they cut their finger, answering 'yes' to wanting a plaster.",7,20260821T125948Z_8dbb5082
2260,"Person B says there is dust, answering 'yes' to sweeping.",7,20260821T125948Z_8dbb5082
2261,"Person B says they brought theirs, answering 'no' to wanting toothpaste.",1,20260821T125948Z_8dbb5082
2262,"Person B says their lips are chapped, answering 'yes' to wanting lip balm.",7,20260821T125948Z_8dbb5082
2263,"Person B says they work early, answering 'no' to joining for drinks.",1,20260821T125948Z_8dbb5082
2264,"Person B says they plan to eat at a restaurant, answering 'no' to cooking.",1,20260821T125948Z_8dbb5082
2265,"Person B says they have grown, answering 'yes' to pruning.",7,20260821T125948Z_8dbb5082
2266,"Person B says lunch is ready, answering 'yes' to setting the table.",7,20260821T125948Z_8dbb5082
2267,"Person B says the exercise is complicated, answering 'yes' to wanting a calculator.",7,20260821T125948Z_8dbb5082
2268,"Person B says they are not sure, answering 'no' to buying tickets.",1,20260821T125948Z_8dbb5082
2269,"Person B says they smoke cigars, answering 'no' to wanting a cigarette.",1,20260821T125948Z_8dbb5082
2270,"Person B says they type, answering 'no' to wanting paper.",1,20260821T125948Z_8dbb5082
2271,"Person B says the stove was not delivered, answering 'no' to getting delivery food (as they can't cook).",2,20260821T125948Z_8dbb5082
2272,"Person B says cars get stolen, answering 'yes' to locking the car.",7,20260821T125948Z_8dbb5082
2273,"Person B says the wardrobe is full, answering 'no' to shopping for clothes.",1,20260821T125948Z_8dbb5082
