id,score,rationale
1171,1.0,"If the customer received it, then he got his package. Clear yes."
1173,0.2,Skipping the last four lessons means she did not attend the whole course. This leans clearly no.
1174,1.0,Really poor monitor resolution directly implies a bad image. Strong yes.
1175,1.0,Graduating from medical school last year means she completed her medical studies. Clear yes.
1176,0.0,Private property is the opposite of a public building. Clear no.
1201,0.2,"Not having seen Martin for ages suggests they are probably not still good friends, but it does not prove it. So it leans no rather than being definitive."
1202,0.9,Sending out an application strongly suggests they are looking for a job. This is very likely yes.
1203,1.0,Training with Lukas at the gym clearly means they know him. Strong yes.
1204,0.5,"The grandfather passing away recently does not tell us whether the property is now his. Inheritance is possible but not stated, so the answer is insufficient."
1205,0.8,"A distance of about 1000 km strongly suggests it takes long to drive there. It is not a direct duration, but yes is likely."
1206,0.9,"A six hour drive strongly implies Munich is far from here. 'Far' is subjective, but this clearly leans yes."
1207,0.3,"A train delay suggests getting home by noon is less likely, but it does not make it impossible. So it leans no."
1208,0.3,"Saying there is still some cereal left suggests there may be no need to buy more, but it does not directly answer whether they already bought cereal. Slight lean to no."
1209,0.5,Saying the essay is not due for three months does not reveal whether they have started writing it. The answer is not informative enough.
1210,0.8,"Always-congested streets make being late to the cinema likely. This supports yes, though not with certainty."
1211,0.7,"Being vegetarian makes going to a steak house less likely, but not impossible. So it somewhat suggests no."
1212,0.7,"Having the flu suggests John is likely staying home, though it is not explicitly stated. So this leans yes."
1213,0.6,"Running for hours every day suggests Sonya is serious about fitness and may have registered for the marathon, but it is not directly stated. Slight lean yes."
1214,0.2,"If Clara just woke up, she probably has not had breakfast already. This leans no strongly."
1215,0.0,"If the movie comes out next week, they could not have seen it yet. Clear no."
1216,1.0,Having used a drill before directly means knowing how to use one. Clear yes.
1217,0.2,"Celebrating tonight suggests the exam likely went well, so failing is unlikely. It strongly leans no."
1218,0.6,"Moving out tomorrow may suggest a breakup, but people move for many reasons. Slight lean yes, but uncertain."
1219,0.6,"Always falling behind could be a reason for being fired, but it does not say he actually was fired. Slight lean yes."
1220,0.8,"A region famous for surfing likely has big waves. This strongly suggests yes, though not explicitly."
1221,0.1,"If the sea is quite rough, it is probably not safe to swim there. Strong no."
1222,0.3,"Working at an NGO may suggest not making a lot of money, but income is not directly stated. It leans no."
1223,0.7,"Authoring many successful books suggests he is probably famous. This supports yes, though fame is not explicitly stated."
1224,0.0,Still analyzing the data means it has not yet been presented at the meeting. Clear no.
1225,0.3,"Being endangered suggests hunting pandas is likely illegal, but legality is not directly stated. So it leans no."
1226,0.6,"Enrolling at the gym may be related to trying to lose weight, but it does not show that weight has already been lost. Slight lean no/uncertain; overall weak yes implication about concern with weight."
1227,0.0,"If the thesis is not complete yet, then graduation has not happened. Clear no."
1228,0.5,"Saying the hair was way too long suggests a haircut may have been needed, but does not confirm it happened. Ambiguous."
1229,0.3,"A business trip suggests less time for sightseeing, but it does not rule it out. So it somewhat leans no."
1230,0.1,Saying they need a larger flat strongly suggests they did not buy that one-room flat. Strong no.
1231,0.8,A deadline tomorrow strongly suggests she is stressed about the project. This leans yes.
1232,0.9,Sleeping only four hours strongly implies being tired. Very likely yes.
1233,0.3,"If the offer had already expired, he may not have booked the flight, but it is not certain. So it leans no."
1234,0.7,"If the cat got wounded, bringing it to the vet is likely, though not explicitly stated. So this leans yes."
1235,0.0,"If Mark is still missing, then the group is not ready to go. Clear no."
1237,0.6,"Being Chinese may make it more likely they can cook Cantonese rice, but nationality does not guarantee that skill. Slight lean yes."
1238,0.3,"The line going dead suggests the speaker may not have been able to tell him about the issue. It leans no, but is not definitive."
1239,0.7,"Having domestics suggests the house is likely kept tidy. This supports yes, though not absolutely."
1240,0.2,"If the bar has just opened, they probably have not tried it yet. This leans no."
1241,0.9,A house full of history books strongly suggests he has a passion for history. Very likely yes.
1243,0.6,"Only a few guests for dinner suggests a smaller saucepan may be enough, but the actual size needed is not specified. Slight lean yes."
1244,0.0,Having only one week off work means they will not take a two-week trip. Clear no.
1245,0.8,Being pregnant strongly suggests avoiding alcohol. This is very likely yes.
1247,0.3,"Still owing the bank money suggests existing debt, not necessarily a new loan. It somewhat leans no."
1248,0.0,"If he only had water, he is not drunk from alcohol. Clear no."
1249,0.2,"Owning an orchard suggests access to fruit at home, making supermarket purchases less necessary, but not impossible. So it leans no."
1250,0.0,A 25-year-old son is clearly not at elementary school. Definite no.
1251,0.3,"Extremely expensive tuition suggests Harvard may not be a realistic option, but it does not completely rule it out. So it leans no."
1252,1.0,Making a bank transfer strongly indicates she accepted the deal and paid. Clear yes.
1253,0.2,"If the kids cannot swim yet, they likely did not go to the swimming pool, though they still could have gone without swimming. So it leans no."
1254,0.1,Being healthy again strongly suggests there is no need to keep taking those pills. Strong no.
1255,0.7,"People not being allowed to get closer suggests the area may be contaminated or otherwise dangerous. This leans yes, but the exact reason is unstated."
1256,0.8,"Regular watering strongly suggests the plants are still alive. This supports yes, though not with absolute certainty."
1257,0.0,"If he was already dead by 1981, he could not have created the artwork then. Clear no."
1258,0.9,A thick ice layer strongly suggests it is ice skating season. Very likely yes.
1259,0.0,Being in the advanced course means the speaker is not a beginner. Clear no.
1260,0.7,"Seeing a doctor suggests the person has likely been sick, though it could be for another reason. So it leans yes."
1261,0.0,Going out with friends means they did not go to bed early. Clear no.
1262,1.0,"If members voted yesterday, then they can elect a representative. Strong yes."
1263,0.9,"If the car is spotless, it strongly suggests it is back from the car wash. Very likely yes."
1264,0.0,Submitting a blank sheet means they did not write a good exam. Clear no.
1265,0.7,Having just got into the changing room suggests she is getting dressed for the tennis game. This leans yes.
1266,1.0,Being compensated strongly indicates the lawsuit was settled in his favor or resolved. Clear yes.
1267,0.0,"If no one has responded to the ad, the house has not been sold. Clear no."
1268,0.0,Not playing any instrument means he is not part of a marching band. Clear no.
1269,0.7,"Spending several months in Japan makes it likely he has tried sushi, but it is not guaranteed. So it leans yes."
1270,0.6,"Aiming for the mountain top suggests uphill travel, but not necessarily the whole way. Slight lean yes."
1271,1.0,"If the customer received the package, it must have been shipped to him. Clear yes."
1273,0.1,Skipping the last four lessons strongly suggests she is not very dedicated to the course. Strong no.
1274,0.7,"Poor monitor resolution can strain the eyes, so the answer suggests yes, though it is indirect."
1275,0.8,"Graduating from medical school strongly suggests she is a medical doctor, though licensing is not explicitly mentioned. Very likely yes."
1276,0.4,"Saying it is private property suggests access may be restricted, but it does not tell whether the speaker has ever been inside. Slight lean no due to implication."
2101,1.0,Needing to revise some topics directly means they do have to study for the test. Clear yes.
2102,1.0,Mentioning an interesting new movie directly indicates something has recently come out in cinemas. Clear yes.
2103,1.0,Saying it is quite chilly directly supports that it is cold in the village. Clear yes.
2105,1.0,Having heard good things about the book means the speaker knows something about the novel. Clear yes.
2106,1.0,Pulling a muscle at yoga class directly means they got injured there. Clear yes.
2107,1.0,Not being able to find the phone strongly indicates it is lost. Clear yes.
2108,1.0,Minus 20 degrees is definitely cold. Strong yes.
2109,1.0,Entering a church means they are in a religious building. Clear yes.
2110,0.9,Training very hard strongly suggests the workouts are usually difficult. Very likely yes.
2113,1.0,Having been working on an exhausting task directly means they were working today. Clear yes.
2114,0.0,Not bringing a bikini means they do not have swimming gear with them. Clear no.
2115,0.0,Saying 'I do not have time' directly means they are not free at the moment. Clear no.
2116,0.0,Watching Titanic last month means not watching it yesterday. Clear no.
2117,0.0,Being on a diet suggests not eating more than usual. This clearly leans no.
2118,0.0,Being Muslim directly answers no to practising Hinduism. Clear no.
2119,0.1,A spinning head after many beers indicates not feeling okay. Strong no.
2120,0.0,Being very tired is the opposite of feeling energetic. Clear no.
2121,0.0,Being broke means not having money saved up. Clear no.
2122,0.0,Having used a chain saw in the past means it is not the first experience. Clear no.
2123,0.0,"If it is 11 p.m. in Los Angeles, then it is not morning there. Clear no."
2124,0.0,Having a hangover means not feeling good. Clear no.
2125,0.0,Being diabetic means not being free of chronic disease. Clear no.
2127,0.0,Usually getting seasick means not feeling well on boats. Clear no.
2128,0.0,"If the toothache is gone, the teeth are not still hurting. Clear no."
2129,1.0,Having several bus stops before the destination directly means there are many stations on the way. Clear yes.
2130,0.0,Saying 'I should not staple them' directly means they are not allowed to staple the documents. Clear no.
2131,0.0,"If the luggage is very light, it does not weigh much. Clear no."
2132,1.0,Having to get up at 5 a.m. means they need to wake up early. Clear yes.
2134,0.0,French being the native language means Spanish is not the mother tongue. Clear no.
2135,1.0,Saying the remote does not work directly means it is still unusable. Clear yes.
2136,1.0,Wolves being very common directly means there are wild animals in the region. Clear yes.
2137,0.0,Having only cacti means there are no trees in the garden. Clear no.
2138,1.0,Needing the passport for travelling directly means it is necessary for taking the plane. Clear yes.
2139,0.0,Having a sandwich means they did not bring pie for lunch. Clear no.
2140,1.0,Having to go out soon means the kids are about to leave. Clear yes.
2141,1.0,Being starving directly means already hungry. Clear yes.
2144,1.0,Drinking tea all the time directly indicates frequent consumption of hot drinks. Clear yes.
2145,1.0,Having too much light in the room means it is very bright. Clear yes.
2146,0.0,Being abroad on Friday means not staying in town till then. Clear no.
2147,1.0,Having a soup means the person is eating something. Clear yes.
2148,1.0,"If it just started pouring, then it is raining already. Clear yes."
2149,0.0,Saying 'I do not drink' directly means they do not consume alcohol. Clear no.
2150,0.0,A dishwasher still being in the kitchen means not everything was taken away. Clear no.
2151,0.0,Giving away the racket ages ago means they do not still have tennis equipment. Clear no.
2152,0.0,Not eating spicy dishes means not consuming all types of food. Clear no.
2153,1.0,Living right next to someone directly means being neighbours. Clear yes.
2155,0.0,Understanding everything now means no longer being confused. Clear no.
2156,1.0,Chest pain is pain in the upper body. Clear yes.
2157,0.0,Being in the middle of summer means it is not winter there. Clear no.
2159,1.0,Cutting a finger while cooking directly means getting hurt. Clear yes.
2160,1.0,Dust all over the floor means the living room is dirty. Clear yes.
2161,0.0,Having brought the toothpaste means it was not left at home. Clear no.
2162,1.0,Chapped lips directly indicate they got damaged by the wind. Clear yes.
2163,0.0,Working early tomorrow morning means not doing the afternoon shift. Clear no.
2164,0.0,Planning to eat at a restaurant means not having dinner at home. Clear no.
2165,1.0,Having grown a lot recently directly means the hedges are taller than before. Clear yes.
2166,1.0,"If lunch is now ready, cooking has been finished. Clear yes."
2167,1.0,A very complicated math exercise directly indicates difficult homework. Clear yes.
2168,0.0,Not being sure where to go means no destination has been decided yet. Clear no.
2169,0.2,Smoking cigars only suggests not smoking cigarettes specifically. This leans strongly no.
2170,0.0,Usually typing directly on a laptop means not writing on paper. Clear no.
2171,1.0,The stove not being delivered yet means the kitchen is still incomplete. Clear yes.
2172,1.0,Cars getting stolen regularly directly means car theft occurs often. Clear yes.
2173,0.0,A completely full wardrobe means there is no room left. Clear no.
2174,1.0,Dirty laundry piling up directly means there is a lot of laundry to wash. Clear yes.
2175,1.0,Being able to have a relaxed breakfast means taking some time for breakfast today. Clear yes.
2201,0.7,"Needing to revise topics suggests willingness or need to study, which supports studying together. It is not an explicit acceptance, but it leans yes."
2202,0.7,Mentioning an interesting new movie suggests going to the cinema is appealing. This leans yes.
2203,0.9,"If it is quite chilly, closing the window is likely desired. Strong yes."
2205,0.7,Saying they have heard good things about the book suggests interest in borrowing it. This leans yes.
2206,0.7,Having pulled a muscle last time suggests skipping yoga may be preferable. This leans yes.
2207,1.0,Not being able to find their phone directly implies they want to use yours. Clear yes.
2208,1.0,"At minus 20 degrees, needing a coat is obvious. Clear yes."
2209,0.8,Having just entered a church suggests turning off phones is appropriate. Strong yes.
2210,0.7,"Training very hard suggests a protein shake would be welcome or useful. This leans yes, though not explicit."
2213,0.8,Working on an exhausting task suggests a break would be desirable. Strong yes.
2214,0.3,"Not bringing a bikini suggests reluctance to go to the lake, though one could still go. So it leans no."
2215,0.0,Not having time directly means they are not coming to the talk. Clear no.
2216,0.3,"Having watched Titanic last month suggests less interest in watching it again tonight, but not impossible. Slight lean no."
2217,0.2,Being on a diet suggests declining dessert. Strong lean no.
2218,0.1,Being Muslim strongly suggests not wanting pork. Strong no.
2219,0.0,Feeling dizzy after all those beers clearly means no to another beer. Clear no.
2220,0.2,Being very tired suggests not wanting to go out. Strong lean no.
2221,0.1,Being broke strongly suggests not wanting or not being able to go on a trip. Strong no.
2222,0.2,Having used a chain saw before suggests help may not be needed. This leans no.
2223,0.0,"If it is 11 p.m., going to the cinema now is unlikely and the answer implies no. Clear no."
2224,0.2,Having a hangover suggests not wanting drinks. Strong lean no.
2225,0.2,"Being diabetic suggests caution with cake and likely refusal, though not absolute. So it leans no."
2227,0.1,Usually getting seasick strongly suggests not joining a sea cruise. Strong no.
2228,0.0,"If the toothache is gone, painkillers are not wanted. Clear no."
2229,0.3,"Having several stops before the destination suggests they may appreciate the seat, but it is not explicit. Slight lean yes would also be possible; overall uncertain with mild yes implication."
2230,0.0,Saying they should not staple the documents directly means they do not want the stapler. Clear no.
2231,0.1,"If the luggage is very light, help is probably not needed. Strong no."
2232,1.0,Having to get up at 5 a.m. clearly means setting the alarm is needed. Clear yes.
2234,0.1,French being their native language suggests they do not need help checking French spelling. Strong no.
2235,0.8,"If the remote does not work, changing the batteries is a sensible thing to do. This leans yes strongly."
2236,1.0,Wolves being very common makes locking up the cattle advisable. Clear yes.
2237,0.3,"Having only cacti suggests watering may not be necessary, though cacti still need some water. So it leans no."
2238,1.0,Needing the passport for travelling directly means it should be packed. Clear yes.
2239,0.2,Already having a sandwich suggests they may not want more food. It leans no.
2240,0.8,"If the kids have to go out soon, waking them up is likely appropriate. Strong yes."
2241,1.0,Being starving directly implies wanting biscuits or some food. Clear yes.
2244,0.7,Drinking tea all the time suggests they would likely like to use the kettle. This leans yes.
2245,1.0,Having too much light in the room directly supports turning down the dimmer. Clear yes.
2246,0.0,Being abroad on Friday means they are not coming to the party. Clear no.
2247,1.0,Having soup directly implies wanting or needing a spoon. Clear yes.
2248,1.0,"If it just started pouring, wanting an umbrella is very likely. Clear yes."
2249,0.0,Saying 'I do not drink' directly means no to wine. Clear no.
2250,0.3,"Mentioning a dishwasher suggests manual dishwashing may not be needed, so it leans no. But it does not fully reject help."
2251,0.0,Giving away the racket means they cannot or do not want to play tennis. Clear no.
2252,0.2,Not eating spicy dishes suggests not wanting Mexican food. Strong lean no.
2253,0.0,Living right next to the speaker means no ride home is needed. Clear no.
2255,0.0,Understanding everything now directly means no need for another explanation. Clear no.
2256,1.0,Chest pain is serious and strongly suggests wanting a doctor called. Clear yes.
2257,0.0,Being in the middle of summer means no extra blanket is wanted. Clear no.
2259,1.0,Cutting a finger strongly suggests wanting a plaster. Clear yes.
2260,1.0,Dust all over the floor directly supports sweeping the living room. Clear yes.
2261,0.0,Having brought their own toothpaste means they do not need any. Clear no.
2262,1.0,Chapped lips directly suggest wanting lip balm. Clear yes.
2263,0.2,Working early tomorrow morning suggests not joining for drinks tonight. Strong lean no.
2264,0.0,Planning to eat at a restaurant means no to being cooked for at home. Clear no.
2265,0.9,"If the hedges have grown a lot recently, pruning them is likely wanted. Very likely yes."
2266,1.0,"If lunch is now ready, setting the table is appropriate. Clear yes."
2267,0.8,A very complicated math exercise suggests a calculator would be useful. Strong yes.
2268,0.0,Not being sure where to go means tickets should not be bought yet. Clear no.
2269,0.1,Smoking cigars only suggests not wanting a cigarette. Strong no.
2270,0.0,Usually typing directly on a laptop means paper is not wanted. Clear no.
2271,0.9,"If the stove has not been delivered yet, getting delivery food is very likely a good idea. Strong yes."
2272,0.9,"If cars get stolen regularly there, locking the car is clearly advisable. Very likely yes."
2273,0.1,A completely full wardrobe suggests no need to shop for more clothes. Strong no.
2274,1.0,Dirty laundry piling up directly supports doing the laundry. Clear yes.
2275,0.7,"Being able to have a relaxed breakfast suggests openness to pancakes. This leans yes, though it is not explicit."
