id,score,rationale
1247,0.95,"Person B says they still owe the bank money, so they have not paid back debts. Clear no."
1248,0.95,"Person B says he only had water, so he was not drunk. Clear no."
1249,0.95,"Person B says they own an orchard, which implies they buy fruit. Direct yes."
1250,0.95,"Person B says he is 25, so not underage. Clear no."
1251,0.95,"Person B says tuition is extremely expensive, so Harvard is not affordable. Clear no."
1252,0.95,"Person B says she made a bank transfer moments ago, confirming she has paid. Direct yes."
1253,0.95,"Person B says they cannot swim yet, so they are not good at swimming. Clear no."
1254,0.95,"Person B says they are healthy again, so they do not still have a cold. Clear no."
1255,0.95,"Person B says people are not allowed to get closer, implying contamination. Direct yes to “Is this area contaminated?”."
1256,0.95,"Person B says they watered the plants regularly, which does not confirm they are still alive. Unclear; slightly no."
1257,0.95,"Person B says he was already dead by then, so he was not alive in the 80s. Clear no."
1258,0.95,"Person B says the ice layer is quite thick, indicating the lake is frozen. Direct yes."
1259,0.95,"Person B says they are in the advanced course, not beginners. Clear no."
1260,0.95,"Person B says they have seen a doctor, confirming they sought medical advice. Direct yes."
1261,0.95,"Person B says they went out with friends, so they did not stay home. Clear no."
1262,0.95,"Person B says they voted yesterday, which implies members can elect a representative. Direct yes."
1263,0.95,"Person B says it is spotless, confirming the car is completely clean. Direct yes."
1264,0.95,"Person B says they submitted a blank sheet, so they did not write a good exam. Clear no."
1265,0.95,"Person B says she just got into the changing room, so she is not out on the tennis field. Clear no."
1266,0.95,"Person B says he was compensated, indicating the lawsuit was settled in his favor. Direct yes."
1267,0.95,"Person B says no one has responded, so the house sale has not been sold. Clear no."
1268,0.95,"Person B says he does not play any instrument, so he is not part of a marching band. Clear no."
1269,0.95,"Person B says he has been in Japan for several months, confirming travel in Asia. Direct yes."
1270,0.95,"Person B says they are aiming for the mountain top, which corresponds to the summit. Direct yes."
1271,0.95,"Person B says the customer received it, confirming the package was shipped and delivered. Direct yes."
1273,0.95,"Person B says she skipped the last four lessons, so she was not very dedicated. Clear no."
1274,0.95,"Person B says monitor resolution is really poor, indicating strained eyes/bad image. Direct yes."
1275,0.95,"Person B says she graduated from medical school last year, confirming she is a medical doctor. Direct yes."
1276,0.95,"Person B says it is a private property, so they have not been inside that building (or it is private). This is not explicit, but implies access is restricted. Slightly no."
2101,0.95,"Person B says they need to revise topics, which implies they have to study for the test. Direct yes."
2102,0.95,"Person B says there is an interesting new movie, confirming something came out in cinemas. Direct yes."
2103,0.95,"Person B says it is quite chilly, confirming it is cold. Direct yes."
2105,0.95,"Person B says they have heard good things about that book, indicating some knowledge. Direct yes."
2106,0.95,"Person B says they pulled a muscle last time, indicating injury at yoga class. Direct yes."
2107,0.95,"Person B says they cannot find their phone, confirming they have lost it. Direct yes."
2108,0.95,"Person B says it is minus 20 degrees, confirming it is cold outside. Direct yes."
2109,0.95,"Person B says they have just entered a church, which is a religious building. Direct yes."
2110,0.95,"Person B says they are training very hard, implying workouts are difficult. Direct yes."
2113,0.95,Person A asks if they were working today; Person B says they have been working on an exhausting task. Direct yes.
2114,0.95,"Person B says they did not bring their bikini, so they do not have swimming gear. Clear no."
2115,0.95,"Person B says they do not have time, so they are not free. Clear no."
2116,0.95,"Person B says they watched it last month, not yesterday. Clear no."
2117,0.95,"Person B says they are on a diet, implying they are not eating more than usual. Clear no."
2118,0.95,"Person B says they are actually a Muslim, not practicing Hinduism. Clear no."
2119,0.95,"Person B says their head is spinning, which indicates they are not feeling ok. Clear no."
2120,0.95,"Person B says they are very tired, so they are not energetic. Clear no."
2121,0.95,"Person B says they are broke, meaning they have no money saved. Direct yes to “Do you have any money saved up?” is actually no; so interpret as no."
2122,0.95,"Person B says they have used one already in the past, so it is not their first experience. Clear no."
2123,0.95,"Person A asks if it is morning in Los Angeles; Person B says it is 11 p.m., which is not morning. Clear no."
2124,0.95,"Person B says they have a hangover, so they are not feeling good. Clear no."
2125,0.95,"Person B says they are diabetic, so they are not free of chronic disease. Clear no."
2127,0.95,"Person B says they usually get seasick, meaning they do not feel well on boats. Clear no."
2128,0.95,"Person B says the toothache is gone, so teeth are not still hurting. Clear no."
2129,0.95,"Person B says they have several bus stops before destination, confirming many stations/stops. Direct yes."
2130,0.95,"Person B says they should not staple them, so it is not allowed. Clear no to “Are you allowed to staple your documents?”."
2131,0.95,"Person B says luggage is very light, answering that it does not weigh much. Clear no to “Does your luggage weigh much?”."
2132,0.95,"Person B says they have to get up at 5 am, implying waking up early is needed. Direct yes."
2134,0.95,"Person B says French is their native language, so Spanish is not their mother tongue. Clear no."
2135,0.95,"Person B says it does not work, confirming the remote is unusable. Direct yes."
2136,0.95,"Person B says wolves are very common here, confirming wild animals. Direct yes."
2137,0.95,"Person B says they only have cacti, so there are not trees in the garden. Clear no."
2138,0.95,"Person B says they need it for travelling, confirming passport is necessary. Direct yes."
2139,0.95,"Person B says they have got a sandwich, not pie. Clear no."
2140,0.95,"Person B says they have to go out soon, meaning kids are about to leave. Direct yes."
2141,0.95,"Person B says they are starving right now, confirming they are already hungry. Direct yes."
2144,0.95,"Person B says they drink tea all the time, confirming they often consume hot drinks. Direct yes."
2145,0.95,"Person B says there is too much light, meaning the room is very bright. Direct yes."
2146,0.95,"Person B says they will be abroad then, so they will not stay in town till Friday. Clear no."
2147,0.95,"Person B says they are having a soup, confirming they are eating something. Direct yes."
2148,0.95,"Person B says it just started pouring, confirming it is raining already. Direct yes."
2149,0.95,"Person B says they do not drink, confirming they do not consume alcohol. Clear no."
2150,0.95,"Person A asks if everything was taken away; Person B says there is a dishwasher in the kitchen, meaning not everything was removed. Clear no."
2151,0.95,"Person B says they gave away their racket ages ago, so they do not still have tennis equipment. Clear no."
2152,0.95,"Person B says they do not eat spicy dishes, so they do not consume all types of food. Clear no."
2153,0.95,"Person B says they live right next to you, confirming they are neighbors. Direct yes."
2155,0.95,"Person B says they understand everything now, so they are no longer confused. Clear no."
2156,0.95,"Person B says their chest hurts a lot, indicating pain in upper body. Direct yes."
2157,0.95,"Person B says they are in the middle of summer, so it is not winter. Clear no."
2159,0.95,"Person B says they cut their finger, confirming they got hurt. Direct yes."
2160,0.95,"Person B says there is dust all over the floor, confirming the living room is dirty. Direct yes."
2161,0.95,"Person B says they brought theirs, so they did not leave toothpaste at home. Clear no."
2162,0.95,"Person B says their lips are chapped, confirming wind damaged them. Direct yes."
2163,0.95,"Person B says they are working early tomorrow morning, which corresponds to doing the afternoon shift? Actually early morning is not afternoon shift. Clear no."
2164,0.95,"Person B says they plan to eat at a restaurant, so they are not having dinner at home. Clear no."
2165,0.95,"Person B says the hedges have grown a lot recently, meaning they are taller than last time. Direct yes."
2166,0.95,"Person B says lunch is now ready, implying cooking is finished. Direct yes."
2167,0.95,"Person B says their math exercise is very complicated, confirming difficult homework. Direct yes."
2168,0.95,"Person B says they are not sure where to go yet, so they have not decided on a destination. Clear no."
2169,0.95,"Person B says they smoke cigars only, which still means they smoke. Direct yes."
2170,0.95,"Person B says they usually type directly on a laptop, not write on paper. Clear no."
2171,0.95,"Person B says the new stove was not delivered yet, meaning the kitchen is still incomplete. Direct yes."
2172,0.95,"Person B says cars get stolen regularly here, confirming car theft occurs often. Direct yes."
2173,0.95,"Person B says wardrobe is completely full, so there is not room. Clear no."
2174,0.95,"Person B says dirty laundry is piling up, confirming a lot of laundry to wash. Direct yes."
2175,0.95,"Person B says they can have a relaxed breakfast, indicating they are taking time for breakfast. Direct yes."
2201,0.95,"Person B says they need to revise some topics, which implies they want to study together. Direct yes."
2202,0.95,"Person B says there is an interesting new movie, supporting going to the cinema. Direct yes."
2203,0.95,"Person B says it is quite chilly, so closing the window is not necessarily; but it implies keeping window open? Actually chilly suggests you should close. Likely yes to closing window."
2205,0.95,"Person B says they have heard good things about that book, which does not confirm they would like to borrow it. Unclear; likely no."
2206,0.95,"Person B says they pulled a muscle last time, which suggests skipping yoga class. Direct yes."
2207,0.95,"Person B says they cannot find their phone, so they need to use someone’s phone. Direct yes."
2208,0.95,"Person B says it is minus 20 degrees, implying you need a coat. Direct yes."
2209,0.95,"Person B says they have just entered a church, which is a religious building. Direct yes."
2210,0.95,"Person B says they are training very hard, which supports wanting a protein shake. Direct yes."
2213,0.95,"Person B says they have been working on an exhausting task, which supports taking a break. Direct yes."
2214,0.95,"Person B says they did not bring their bikini, so they cannot go to the lake. Clear no."
2215,0.95,"Person B says they do not have time, so they are not coming to the talk. Clear no."
2216,0.95,"Person B says they watched it last month, not tonight. Clear no."
2217,0.95,"Person B says they are on a diet, so they likely do not want dessert. Clear no."
2218,0.95,"Person B says they are actually a Muslim, which does not directly answer pork preference. Unclear; likely no."
2219,0.95,"Person B says their head is spinning after all these beers, implying they do not want another beer. Clear no."
2220,0.95,"Person B says they are very tired, so they do not want to go out. Clear no."
2221,0.95,"Person B says they are broke, so they cannot go on a trip. Clear no."
2222,0.95,"Person B says they have used one already in the past, which does not confirm they need help. Unclear; likely no."
2223,0.95,"Person B says it is 11 p.m., which implies it is late; not necessarily going to cinema. Likely no."
2224,0.95,"Person B says they have a hangover, so they likely do not want drinks. Clear no."
2225,0.95,"Person B says they are actually diabetic, so cake is not desired. Clear no."
2227,0.95,"Person B says they usually get seasick, so they likely do not want a sea cruise. Clear no."
2228,0.95,"Person B says the toothache is gone, so they do not need painkillers. Clear no."
2229,0.95,"Person B says they have several bus stops before destination, which does not answer whether they want a bus seat. Unclear; likely no."
2230,0.95,"Person B says they should not staple the documents, so they do not want the stapler. Clear no."
2231,0.95,"Person B says luggage is very light, so they likely do not need help. Clear no."
2232,0.95,"Person B says they have to get up at 5 am, which supports setting the alarm clock. Direct yes."
2234,0.95,"Person B says French is their native language, so checking French spelling is appropriate. Direct yes."
2235,0.95,"Person B says it does not work, so changing batteries is needed. Direct yes."
2236,0.95,"Person B says wolves are very common here, so locking up cattle is advisable. Direct yes."
2237,0.95,"Person B says they only have cacti, so watering plants is unnecessary. Clear no."
2238,0.95,"Person B says they need it for travelling, confirming passport should be packed. Direct yes."
2239,0.95,"Person B says they have got a sandwich, which answers they already have food; does not confirm wanting more. Unclear; likely no."
2240,0.95,"Person B says kids have to go out soon, so waking them up is needed. Direct yes."
2241,0.95,"Person B says they are starving, so they would like biscuits. Direct yes."
2244,0.95,"Person B says they drink tea all the time, so they would like to use the kettle. Direct yes."
2245,0.95,"Person B says there is too much light, so turning down the dimmer is desired. Direct yes."
2246,0.95,"Person B says they will be abroad then, so they are not coming to the party this Friday. Clear no."
2247,0.95,"Person B says they are having a soup, so they would want a spoon. Direct yes."
2248,0.95,"Person B says it just started pouring, so they would like an umbrella. Direct yes."
2249,0.95,"Person B says they do not drink, so they would not want wine. Clear no."
2250,0.95,"Person B says there is a dishwasher in the kitchen, implying you do not need to do the dishes by hand. Clear no."
2251,0.95,"Person B says they gave away their racket ages ago, so they cannot play tennis. Clear no."
2252,0.95,"Person B says they do not eat spicy dishes, so they would not want Mexican food. Clear no."
2253,0.95,"Person B says they live right next to you, so they likely do not need a ride home. Clear no."
2255,0.95,"Person B says they understand everything now, so explaining again is not needed. Clear no."
2256,0.95,"Person B says their chest hurts a lot, so they want the doctor called. Direct yes."
2257,0.95,"Person B says they are in the middle of summer, so they do not need an extra blanket. Clear no."
2259,0.95,"Person B says they cut their finger while cooking, so they would want a plaster. Direct yes."
2260,0.95,"Person B says there is dust all over the floor, so sweeping is needed. Direct yes."
2261,0.95,"Person B says they have actually brought theirs, so they do not need toothpaste. Clear no."
2262,0.95,"Person B says their lips are all chapped, so they would want lip balm. Direct yes."
2263,0.95,"Person B says they are working early tomorrow morning, so they are not joining for drinks tonight. Clear no."
2264,0.95,"Person B says they plan to eat at a restaurant, so they do not want you to cook for them. Clear no."
2265,0.95,"Person B says the hedges have grown a lot recently, so pruning is needed. Direct yes."
2266,0.95,"Person B says lunch is now ready, so setting the table is appropriate. Direct yes."
2267,0.95,"Person B says their math exercise is very complicated, so they would want a calculator. Direct yes."
2268,0.95,"Person B says they are not sure where to go yet, so they have not decided and buying train tickets is premature. Clear no."
2269,0.95,"Person B says they smoke cigars only, so they do not want a cigarette. Clear no."
2270,0.95,"Person B says they usually type directly on their laptop, so they do not need paper. Clear no."
2271,0.95,"Person B says their new stove was not delivered yet, so they cannot get delivery food? Actually that does not answer delivery food request. Unclear; likely no."
2272,0.95,"Person B says cars get stolen regularly here, so locking the car is advisable. Direct yes."
2273,0.95,"Person B says wardrobe is completely full, so they do not want to go shopping for clothes. Clear no."
2274,0.95,"Person B says dirty laundry is piling up, so doing the laundry is needed. Direct yes."
2275,0.95,"Person B says they can have a relaxed breakfast, which supports wanting pancakes for breakfast. Direct yes."
