id,score,rationale
1139,5,"Having domestics suggests someone takes care of the house, but the wording is a bit indirect and unusual."
1140,1,Just opened means it has not been there for long.
1141,7,A house full of history books strongly indicates he owns many books.
1143,7,Only a few guests over for dinner directly means there is a small gathering.
1144,1,Only one week off work means they do not have two weeks of holiday.
1145,7,Going to have a baby directly implies pregnancy.
1147,1,Still owing the bank money means the debts have not been paid back.
1148,1,Only had water means he did not drink a cocktail.
1149,4,Owning an orchard does not clearly answer whether they have a vegetable garden; it is related but not equivalent.
1150,1,Being 25 years old means he is not underage.
1151,1,Extremely expensive tuition means Harvard is not affordable.
1152,7,A bank transfer a few moments ago directly means she has paid them yet.
1153,1,"If they cannot swim yet, they are not good at swimming."
1154,7,Being healthy again means the cold is gone.
1155,7,Not allowed to get closer directly means it is forbidden to approach the area.
1156,7,Watered them regularly strongly indicates someone took care of the plants.
1157,1,Already dead by then means he was not alive in the 80s.
1158,6,A thick ice layer strongly suggests the lake is frozen.
1159,1,Being in the advanced course means she is not a beginner.
1160,7,Seeing a doctor directly answers yes to seeking medical advice.
1161,1,Going out with friends means he did not stay home.
1162,7,Voting yesterday directly indicates there was an election recently.
1163,7,Spotless directly means the car is completely clean.
1164,1,Submitting a blank sheet means they did not answer all questions.
1165,1,Just got into the changing room means she is not out on the tennis field.
1166,7,Being compensated means he got the money back.
1167,1,No one has responded means nobody answered the ad.
1168,1,Not playing any instrument means he is not a musician.
1169,6,"Being in Japan for several months implies travel in Asia, though the answer is somewhat indirect."
1170,7,Aiming for the mountain top directly means the goal is the summit.
1171,7,The customer received it directly means the package was gotten.
1173,1,Skipping the last four lessons means she did not attend the whole course.
1174,6,A really poor resolution strongly suggests the screen has a bad image.
1175,7,Graduating from medical school last year directly means she completed her medical studies.
1176,1,Private property means it is not a public building.
1201,2,"Not seeing him for ages suggests they are not still good friends, or at least not in close contact."
1202,5,"Sending out an application suggests looking for a job, though it is slightly indirect."
1203,5,"Training with him at the gym suggests knowing Lukas, but it does not explicitly confirm acquaintance."
1204,2,"The grandfather passing away recently suggests inheritance/property transfer, but it does not clearly answer whether it is his property now."
1205,7,Being 1000 km away directly means it takes long to drive to Paris.
1206,7,A six hour drive directly means Munich is far from here.
1207,2,A train delay suggests they will not be home by noon.
1208,2,"Saying there is still some left implies they have not bought cereal, or at least not necessarily."
1209,1,"If it is not due for three months, they likely have not started writing the essay yet."
1210,6,Always congested with cars strongly suggests they will be late to the cinema.
1211,1,Being vegetarian means she is unlikely to come to a steak house.
1212,7,Having the flu directly means he is staying home.
1213,6,"Running for hours every day strongly suggests she has registered for the marathon, though it is not explicit."
1214,1,Just woke up means she did not have breakfast already.
1215,1,"If it comes out next week, then they have not seen that movie yet."
1216,6,Having used one before indicates they know how to use a drill.
1217,1,Celebrating tonight does not fit having failed the exam; it suggests the opposite.
1218,2,"Moving out tomorrow suggests a breakup or separation, but it is not explicit."
1219,6,"Always falling behind strongly suggests he was fired, though it is not a direct statement."
1220,6,Being famous for surfing suggests there are big waves here.
1221,1,Quite rough means the sea is not safe to swim in.
1222,1,Working at an NGO usually implies not making a lot of money.
1223,6,Authoring many successful books strongly suggests he is famous.
1224,1,Still analyzing it means the data was not presented at the meeting.
1225,7,Endangered species directly implies it is not legal to hunt pandas.
1226,5,"Enrolling at the gym suggests trying to lose weight, but it is not a direct answer."
1227,1,"If the thesis is not complete yet, she has not graduated."
1228,2,"Saying the hair was way too long suggests a haircut may have been needed, but it does not confirm one happened."
1229,1,A business trip means it was not for sightseeing vacation.
1230,1,Needing a larger one means they did not buy that one-room flat.
1231,6,A deadline tomorrow strongly suggests she is stressed about the project.
1232,7,Sleeping only four hours directly means they are tired.
1233,1,"If the offer had already expired, he did not book the flight under that discount."
1234,7,Got wounded directly means the cat should be brought to the vet.
1235,1,Mark is still missing means we are not ready to go.
1237,6,"Being Chinese suggests they can cook cantonese rice, but it is not guaranteed."
1238,4,"The line went dead is unrelated to whether the issue was told to him, so it is ambiguous."
1239,5,"Having domestics suggests the house is tidy, but the wording is indirect."
1240,1,They have just opened means the bar has not been tried yet.
1241,6,A house full of history books strongly suggests a passion for history.
1243,2,"Only a few guests over for dinner suggests the saucepan may be big enough, but this is not a direct answer."
1244,1,Only one week off work means they will not take a two weeks trip.
1245,7,Going to have a baby directly implies avoiding alcohol.
1247,1,Still owing the bank money means they did not get a new loan paid off or settled.
1248,1,Only had water means he is not drunk.
1249,1,Owning an orchard does not mean they buy fruit in the supermarket.
1250,1,Being 25 years old means he is not at elementary school age.
1251,1,Extremely expensive tuition means Harvard is not an option for them.
1252,7,A bank transfer a few moments ago directly means she accepted the deal.
1253,1,"If they cannot swim yet, they did not go to the swimming pool for swimming ability."
1254,7,Being healthy again means they are no longer taking those pills.
1255,7,Not allowed to get closer directly means the area is contaminated or restricted.
1256,7,Watering them regularly directly supports that the plants are still alive.
1257,1,Already dead by then means the artwork could not have been created by him in 1981.
1258,6,A thick ice layer strongly suggests it is ice skating season.
1259,1,Being in the advanced course means they are not a beginner.
1260,6,Seeing a doctor strongly suggests they have been sick.
1261,1,Going out with friends means they did not go to bed early.
1262,7,Voting yesterday directly indicates the members could elect a representative.
1263,7,Spotless directly means the car is back from the car wash and clean.
1264,1,Submitting a blank sheet means they did not write a good exam.
1265,1,Just got into the changing room means she is not dressed for the tennis game yet.
1266,7,Being compensated directly means he settled the lawsuit or got the money back.
1267,1,No one has responded means the house has not been sold.
1268,1,Not playing any instrument means he is not part of the marching band.
1269,6,"Being in Japan for several months strongly suggests he has tried sushi, though it is not explicit."
1270,7,Aiming for the mountain top directly means the whole way is going uphill.
1271,7,The customer received it directly means the package was shipped to the customer.
1273,1,Skipping the last four lessons means she is not very dedicated to the course.
1274,5,"A really poor monitor resolution can cause eye strain, but the answer is indirect."
1275,7,Graduating from medical school directly means she is a medical doctor.
1276,1,Private property means they have not been inside that building.
2101,5,"Needing to revise topics suggests studying for the test, though it is not a direct yes."
2102,5,"An interesting new movie suggests something has come out recently, but it is not explicit."
2103,7,Quite chilly directly answers yes to it being cold.
2105,5,"Heard good things about that book suggests some knowledge about the novel, but only indirectly."
2106,6,Pulling a muscle last time strongly suggests injury at yoga class.
2107,7,Cannot find my phone directly means they have lost it.
2108,7,Minus 20 degrees directly means it is cold outside.
2109,7,Just entered a church directly means they are in a religious building.
2110,7,Training very hard directly indicates workouts are usually difficult.
2113,5,"Working on an exhausting task suggests they were working today, but it is not fully explicit."
2114,2,"Not bringing a bikini suggests they may not have swimming gear, but it is not a full answer."
2115,1,Not having time means they are not free at the moment.
2116,1,Watching it last month means they did not watch it yesterday.
2117,7,Being on a diet directly suggests they are eating less than usual.
2118,1,Being a Muslim means they do not practise Hinduism.
2119,1,A spinning head after beers indicates they are not feeling ok.
2120,1,Being very tired means they are not feeling energetic.
2121,1,Being broke means they do not have money saved up.
2122,6,Having used one already in the past indicates prior experience with a chainsaw.
2123,1,11 p.m. means it is not morning in Los Angeles.
2124,1,Having a hangover means they are not feeling good.
2125,1,Being diabetic means they are not free of chronic disease.
2127,1,Usually getting seasick means they do not feel well on boats.
2128,7,Saying the toothache is gone directly means the teeth are no longer hurting.
2129,5,"Several bus stops before the destination suggests there are many stations on the way, though the wording is not exact."
2130,7,Should not staple them directly means they are not allowed to staple the documents.
2131,7,Very light directly answers that the luggage does not weigh much.
2132,7,Having to get up at 5 am directly means they need to wake up early tomorrow.
2134,1,French being the native language means Spanish is not the mother tongue.
2135,7,Does not work directly means the remote is still unusable.
2136,7,Wolves being very common here directly means there are wild animals in the region.
2137,1,Only having cacti means there are no trees in the garden.
2138,7,Needing it for travelling directly means the passport is necessary for taking the plane.
2139,1,Having a sandwich means they did not bring pie for lunch.
2140,6,Having to go out soon strongly suggests the kids are about to leave.
2141,7,Starving directly means already hungry.
2144,7,Drinking tea all the time directly means they often consume hot drinks.
2145,7,Having too much light directly means the room is very bright.
2146,1,Being abroad then means they will not stay in town till Friday.
2147,7,Having a soup directly means they are eating something.
2148,7,Just started pouring directly means it is raining already.
2149,1,Not drinking directly means they do not consume alcohol.
2150,1,Having a dishwasher in the kitchen means not everything was taken away from the flat.
2151,1,Giving away the racket ages ago means they do not still have tennis equipment.
2152,1,Not eating spicy dishes means they do not consume all types of food.
2153,7,Living right next to you directly means they are neighbors.
2155,1,Understanding everything now means they are not still confused.
2156,7,Chest hurts a lot directly means pain in the upper body.
2157,1,Being in the middle of summer means it is not winter there.
2159,7,Cutting a finger while cooking directly means they got hurt.
2160,7,Dust all over the floor directly means the living room is dirty.
2161,1,Having brought mine means they did not leave toothpaste at home.
2162,7,Chapped lips directly means the lips got damaged by the wind.
2163,1,Working early tomorrow morning means they are not doing the afternoon shift tomorrow.
2164,1,Planning to eat at a restaurant means they are not going to have dinner at home.
2165,7,Having grown a lot recently directly means the hedges are taller than last time.
2166,7,Lunch is now ready directly means they have finished cooking.
2167,7,Very complicated math exercise directly means the homework is difficult.
2168,4,Not sure where to go yet does not clearly answer whether a destination has been decided on.
2169,2,"Smoking cigars only suggests they do smoke, but not cigarettes specifically."
2170,1,Usually typing on a laptop means they are not writing on paper.
2171,2,"A stove not delivered yet suggests the kitchen is still incomplete, but it is indirect."
2172,7,Cars get stolen regularly here directly means car theft occurs often.
2173,1,A wardrobe completely full means there is not much room left.
2174,7,Dirty laundry piling up directly means there is a lot of laundry to wash.
2175,5,"Having a relaxed breakfast suggests taking some time for breakfast, though it is not explicit."
2201,5,"Needing to revise topics suggests studying together could make sense, but it is not a direct yes."
2202,5,"An interesting new movie suggests going to the cinema, but the answer is indirect."
2203,5,"Being chilly suggests closing the window, but it does not directly say yes."
2205,4,Heard good things about that book is relevant but does not clearly answer whether they would like to borrow it.
2206,6,Pulling a muscle last time strongly suggests skipping yoga class.
2207,2,"Cannot find my phone suggests they do not want to use another phone, but it is indirect."
2208,7,Minus 20 degrees directly means they need a coat.
2209,7,Just entered a church directly supports turning off phones.
2210,6,Training very hard strongly suggests they would like a protein shake.
2213,1,Working on an exhausting task suggests they should not take a break from work.
2214,1,Not bringing a bikini means they should not go to the lake for swimming.
2215,1,Not having time directly means they are not coming to the talk.
2216,1,Watching it last month means they should not watch Titanic tonight.
2217,1,Being on a diet means they likely do not want dessert.
2218,1,Being Muslim means they do not want pork.
2219,1,Having a spinning head after beers means they do not want another beer.
2220,1,Being very tired means they do not want to go out.
2221,1,Being broke means they should not go on a trip.
2222,6,Having used one already in the past suggests they do not need help with the chainsaw.
2223,1,11 p.m. means it is not a good time to go to the cinema.
2224,1,Having a hangover means they do not want drinks.
2225,1,Being diabetic means they do not want cake.
2227,1,Usually getting seasick means they do not want to join a sea cruise.
2228,1,"If the toothache is gone, they do not want painkillers."
2229,1,Having several bus stops before the destination means they do not need a ride home.
2230,1,Should not staple them means they do not want the stapler.
2231,1,Very light luggage means they do not need help with it.
2232,7,Having to get up at 5 am directly means they should set the alarm clock.
2234,1,French being the native language means there is no need to check French spelling.
2235,7,It does not work directly means the remote needs new batteries or fixing.
2236,1,Wolves being common here means they should not lock up the cattle before nightfall.
2237,1,Only having cacti means there is no need to water the plants.
2238,7,Needing it for travelling directly means the passport should be packed.
2239,1,Having a sandwich means they do not want some food in the form offered.
2240,1,Having to go out soon means there is no need to wake up the kids now.
2241,7,Being starving directly means they want biscuits.
2244,7,Drinking tea all the time directly means they would like to use the kettle.
2245,7,Having too much light directly means the dimmer should be turned down.
2246,1,Being abroad then means they are not coming to the party this Friday.
2247,7,Having a soup directly means they want a spoon.
2248,7,It just started pouring directly means they would like an umbrella.
2249,1,Not drinking directly means they do not want wine.
2250,1,Having a dishwasher means they do not need the dishes done manually.
2251,1,Giving away the racket ages ago means they do not want to play tennis.
2252,1,Not eating spicy dishes means they do not want Mexican food.
2253,7,Living right next to you directly means they do not want a ride home.
2255,7,Understanding everything now directly means they do not need it explained again.
2256,7,Chest hurts a lot directly means they want the doctor called.
2257,1,Being in the middle of summer means they do not want an extra blanket.
2259,7,Cutting a finger while cooking directly means they want a plaster.
2260,7,Dust all over the floor directly means they want the living room swept.
2261,1,Having brought mine means they do not want toothpaste.
2262,7,Chapped lips directly means they want lip balm.
2263,1,Working early tomorrow morning means they are not joining for drinks tonight.
2264,1,Planning to eat at a restaurant means they do not want the other person to cook at home.
2265,7,Having grown a lot recently directly means the hedges should be pruned.
2266,7,Lunch being ready directly means they should set the table.
2267,7,A very complicated math exercise directly means they want a calculator.
2268,1,Not sure where to go yet means they should not buy train tickets yet.
2269,1,Smoking cigars only means they do not want a cigarette.
2270,1,Usually typing on a laptop means they do not want paper.
2271,1,The stove not being delivered yet means they do not need delivery food because of that reason.
2272,7,Cars get stolen regularly here directly means they would like the car locked.
2273,1,A wardrobe completely full means they do not want to go shopping for clothes.
2274,7,Dirty laundry piling up directly means they want the laundry done.
2275,7,Having a relaxed breakfast directly means they want pancakes for breakfast.
