id,score,rationale
2257,1,Being in the middle of summer means they do not want an extra blanket.
2259,7,"Cutting a finger while cooking directly means yes, they want a plaster."
2260,7,"Dust all over the floor directly means yes, sweep the living room."
2261,1,Having brought mine means they do not want toothpaste.
2262,7,"Chapped lips directly means yes, they want lip balm."
2263,1,Working early tomorrow morning means they are not joining for drinks tonight.
2264,1,Planning to eat at a restaurant means they do not want you to cook for both of them.
2265,6,"Having grown a lot recently strongly suggests yes, prune the hedges."
2266,7,"Lunch being ready directly means yes, set the table."
2267,6,"A very complicated math exercise strongly suggests yes, a calculator would help."
2268,1,Not sure where to go yet means they should not buy train tickets yet.
2269,1,Smoking cigars only means they do not want a cigarette.
2270,1,Usually typing on a laptop means they do not want paper.
2271,1,The stove not being delivered yet means they do not want delivery food as a yes to the suggestion.
2272,7,"Cars get stolen regularly here directly means yes, lock your car."
2273,1,A wardrobe completely full of clothes means they do not want to go shopping for clothes.
2274,7,"Dirty laundry piling up directly means yes, do the laundry."
2275,5,"Having a relaxed breakfast suggests yes to pancakes for breakfast, but it is not explicit."
