id,score,rationale
2138,7,We need it for travelling directly means the passport is necessary for taking the plane.
2139,2,Having a sandwich suggests no pie for lunch.
2140,6,Having to go out soon strongly suggests the kids are about to leave.
2141,7,Starving directly means already hungry.
2144,7,Drinking tea all the time directly means they often consume hot drinks.
2145,7,Too much light directly means the room is very bright.
2146,1,Being abroad then means he will not stay in town till Friday.
2147,7,"Having a soup directly means yes, eating something."
2148,7,Just started pouring directly means it is raining already.
2149,1,Not drinking directly means he does not consume alcohol.
2150,1,A dishwasher in the kitchen means not everything was taken away from the flat.
2151,1,Giving away the racket ages ago means he does not still have tennis equipment.
2152,1,Not eating spicy dishes means he does not consume all types of food.
2153,7,Living right next to you directly means they are neighbors.
2155,1,Understanding everything now means he is not confused anymore.
2156,7,Chest hurts a lot directly means pain in the upper body.
2157,1,Being in the middle of summer means it is not winter there.
2159,6,Cutting a finger while cooking clearly means he got hurt.
2160,7,Dust all over the floor directly means the living room is dirty.
2161,1,Having brought mine means he did not leave toothpaste at home.
2162,6,Chapped lips directly indicates damage from wind.
2163,1,Working early tomorrow morning means he is not doing the afternoon shift tomorrow.
2164,1,Planning to eat at a restaurant means not having dinner at home.
2165,6,Grown a lot recently strongly suggests the hedges are taller than last time.
2166,6,Lunch is now ready strongly suggests cooking is finished.
2167,6,A very complicated math exercise clearly indicates difficult homework.
2168,4,"Not sure where to go yet is related, but it does not directly answer whether a destination has been decided."
2169,2,Smoking cigars only means he does not smoke cigarettes.
2170,2,Usually typing directly on a laptop means he is not writing on paper.
2171,2,A stove not delivered yet suggests the kitchen is still incomplete.
2172,7,Cars get stolen regularly here directly means theft occurs often.
2173,1,Completely full of clothes means there is no room left in the wardrobe.
2174,7,Dirty laundry piling up directly means there is a lot to wash.
2175,5,"A relaxed breakfast suggests taking time for breakfast, but it is not fully explicit."
2201,5,"Needing to revise topics suggests studying together could make sense, but it is indirect."
2202,5,"An interesting new movie suggests going to the cinema, but it is not a direct yes."
2203,5,"It is quite chilly suggests closing the window, but it is still indirect."
2205,4,"Having heard good things about the book is related, but does not clearly answer whether they would like to borrow it."
2206,5,"Pulling a muscle last time suggests skipping yoga class, but it is not explicit."
2207,2,Cannot find my phone suggests they do not want to use the offered phone.
2208,7,"Minus 20 degrees directly means yes, a coat is needed."
2209,7,Just entered a church directly supports turning off phones.
2210,6,Training very hard strongly suggests wanting a protein shake.
2213,5,"Working on an exhausting task suggests taking a break, but it is not explicit."
2214,2,"Not bringing a bikini suggests they do not want to go to the lake, though it is indirect."
2215,1,Not having time directly means he is not coming to the talk.
2216,1,"Watching it last month means they should not watch Titanic tonight again, so likely no."
2217,1,Being on a diet means they likely do not want dessert.
2218,1,Being Muslim means he does not want pork.
2219,1,A spinning head after beers means he does not want another beer.
2220,1,Being very tired means they likely do not want to go out.
2221,1,Being broke means they likely do not want to go on a trip.
2222,6,Having used one already in the past suggests he does not need help with the chainsaw.
2223,1,"11 p.m. means it is not a good time to go to the cinema, so likely no."
2224,1,Having a hangover means they do not want drinks.
2225,1,Being diabetic means they likely do not want cake.
2227,1,Usually getting seasick means they do not want to join a sea cruise.
2228,1,"If the toothache is gone, they do not want painkillers."
2229,2,Having several bus stops left means they do not need the seat.
2230,1,Should not staple them means they do not want the stapler.
2231,2,Very light luggage means they do not need help with it.
2232,7,"Having to get up at 5 am directly means yes, set the alarm."
2234,1,French is my native language means no need to check French spelling.
2235,7,"It does not work directly means yes, change the batteries."
2236,7,"Wolves are very common here directly means yes, lock up the cattle."
2237,1,Only having cacti means no need to water the plants.
2238,7,"We need it for travelling directly means yes, pack the passport."
2239,2,Having a sandwich suggests they do not want food.
2240,6,They have to go out soon strongly suggests waking the kids.
2241,7,"Starving directly means yes, offer biscuits."
2244,7,"Drinking tea all the time directly means yes, use the kettle."
2245,7,"Too much light directly means yes, turn down the dimmer."
2246,1,Being abroad then means they are not coming to the party this Friday.
2247,2,"Having soup suggests they do not need a spoon? Actually soup usually needs one, so this is somewhat yes, but the answer is still indirect."
2248,7,"It just started pouring directly means yes, take an umbrella."
2249,1,Not drinking directly means they do not want wine.
2250,1,Having a dishwasher means no need to do the dishes.
2251,1,Giving away the racket ages ago means they do not want to play tennis.
2252,1,Not eating spicy dishes means they do not want Mexican food.
2253,1,Living right next to you means they do not need a ride home.
2255,7,"Understanding everything now directly means yes, explain it again is unnecessary."
2256,7,"Chest hurts a lot directly means yes, call the doctor."
2257,1,Being in the middle of summer means they do not want an extra blanket.
2259,7,"Cutting a finger while cooking directly means yes, a plaster is needed."
2260,7,"Dust all over the floor directly means yes, sweep the living room."
2261,1,Having brought mine means they do not want toothpaste.
2262,7,"Chapped lips directly means yes, lip balm would help."
2263,1,Working early tomorrow morning means they are not joining for drinks tonight.
2264,1,"Planning to eat at a restaurant means no, do not cook for both of us."
2265,6,They have grown a lot recently strongly suggests pruning the hedges.
2266,7,"Lunch is now ready directly means yes, set the table."
2267,6,A very complicated math exercise strongly suggests needing a calculator.
2268,1,Not sure where to go yet means do not buy train tickets yet.
2269,2,Smoking cigars only means they do not want a cigarette.
2270,2,Usually typing directly on a laptop means they do not want paper.
2271,1,"The stove not being delivered yet means they likely do not want delivery food? Actually it suggests yes, but the phrasing is indirect and ambiguous."
2272,7,"Cars get stolen regularly here directly means yes, lock the car."
2273,1,Wardrobe completely full means they do not want to shop for clothes.
2274,7,"Dirty laundry piling up directly means yes, do the laundry."
2275,5,"A relaxed breakfast suggests wanting pancakes, but it is not explicit."
