id,score,rationale
1158,6,"Person A asks if the lake is frozen. Person B says the ice layer is quite thick, strongly indicating yes."
1159,2,"Person A asks if Person B is attending the beginners' class. Person B says they are in the advanced course, so no."
1160,6,"Person A asks if Person B has sought medical advice. Person B says they have seen a doctor, which is a yes."
1161,2,"Person A asks if Person B stayed home last night. Person B says they went out with friends, so no."
1162,5,"Person A asks if there was an election recently. Person B says they voted yesterday, which implies yes (though it doesn't explicitly say 'election')."
1163,7,"Person A asks if the car is completely clean. Person B says it is spotless, confirming yes."
1164,2,"Person A asks if they answered all questions. Person B says they submitted a blank sheet, indicating no."
1165,2,"Person A asks if she is out on the tennis field. Person B says she just got into the changing room, so no."
1166,6,"Person A asks if he got the money back. Person B says he was compensated, which strongly suggests yes."
1167,2,"Person A asks if anyone answered the house sale ad. Person B says no one has responded, so no."
1168,2,"Person A asks if he is a musician. Person B says he does not play any instrument, so no."
1169,6,"Person A asks if he has travelled in Asia. Person B says he has been in Japan for several months, which is yes."
1170,5,"Person A asks if the goal is the summit. Person B says they are aiming for the mountain top, which aligns with summit/yes."
1171,7,"Person A asks if the customer got his package. Person B says the customer received it, confirming yes."
1173,2,"Person A asks if she attended the whole singing course. Person B says she skipped the last four lessons, so no."
1174,5,"Person A asks if the screen has a bad image. Person B says the monitor resolution is really poor, indicating yes."
1175,7,"Person A asks if she completed her medical studies. Person B says she graduated last year, confirming yes."
1176,2,"Person A asks if it is a public building. Person B says it is a private property, so no."
1201,2,"Person A asks if they are still good friends. Person B says they have not seen him for ages, which suggests no (or at least not supportive of 'still good friends')."
1202,7,"Person A asks if Person B is looking for a job. Person B says they are sending out an application, which indicates yes."
1203,6,"Person A asks if Person B knows Lukas. Person B says they train with him at the gym, implying they know him."
1204,2,"Person A asks if this is his property now. Person B talks about his grandfather passing away recently, which is unrelated to property ownership."
1205,7,"Person A asks if it takes long to drive to Paris. Person B says it is about 1000 km away, which implies it is far/long."
1206,6,"Person A asks if Munich is far from here. Person B says it is a six hour drive, strongly indicating yes."
1207,2,"Person A asks if Person B will be home by noon. Person B says their train has some delay, which makes 'by noon' unlikely."
1208,2,"Person A asks if Person B has bought cereal. Person B says there is still some left, which does not confirm buying."
1209,2,"Person A asks if Person B has started writing their essay. Person B says it is not due for three months, which is not about starting; likely no/uncertain, but not a yes."
1210,6,"Person A asks if we will be late to the cinema. Person B says streets are always congested, implying likely yes (traffic causing lateness)."
1211,2,"Person A asks if Megan is coming to the steak house. Person B says she is vegetarian, implying she likely will not."
1212,7,"Person A asks if John is staying home. Person B says he has the flu, which strongly implies he is staying home."
1213,7,"Person A asks if Sonya registered for the marathon. Person B says she runs for hours every day, which suggests yes but not explicitly 'registered'; still leans yes."
1214,2,"Person A asks if Clara had breakfast already. Person B says she just woke up, so no."
1215,2,"Person A asks if Person B has seen that movie. Person B says it comes out next week, so no."
1216,5,"Person A asks if Person B knows how to use a drill. Person B says they have used one before, indicating yes."
1217,2,"Person A asks if Person B has failed the exam. Person B says they are celebrating tonight, which contradicts failing."
1218,2,"Person A asks if Person B is breaking up with him. Person B says they are moving out tomorrow, which is not the same; likely no."
1219,2,"Person A asks if he was fired. Person B says he was always falling behind, which does not confirm being fired."
1220,6,"Person A asks if there are big waves here. Person B says the region is famous for surfing, which suggests yes (surf conditions), though not explicitly 'big waves'."
1221,2,"Person A asks if the sea is safe to swim here. Person B says it is quite rough, implying no."
1222,2,"Person A asks if Person B makes a lot of money. Person B says their job is at an NGO, which does not directly answer money but implies not high income; lean no."
1223,7,"Person A asks if he is famous. Person B says he authored many successful books, which supports yes."
1224,2,"Person A asks if Person B presented their data at the meeting. Person B says they are still analyzing it, so no."
1225,2,"Person A asks if it is legal to hunt pandas. Person B says they are an endangered species, implying it is not legal; thus no."
1226,2,"Person A asks if Person B has lost some weight. Person B says they enrolled at the gym, which is not evidence of weight loss yet; likely no."
1227,2,"Person A asks if Person B has graduated. Person B says their thesis is not complete yet, so no."
1228,7,"Person A asks if Person B got their hair cut. Person B says their hair was way too long, which indicates no cut (and is unrelated), so likely no; but question is about 'got cut' and answer doesn't match. Score leans no."
1229,2,"Person A asks if Person B had time for sightseeing. Person B says it was a business trip, implying likely no."
1230,2,"Person A asks if Person B bought that one room flat. Person B says they need a larger one, indicating they did not buy it (or it is not enough)."
1231,2,"Person A asks if she is stressed about the project. Person B says the deadline is tomorrow, which would likely cause stress; but it doesn't explicitly say she is stressed. Still, it implies yes."
1232,7,"Person A asks if Person B is tired. Person B says they slept only four hours, confirming yes."
1233,2,"Person A asks if he booked the flight. Person B says the offer had already expired, which does not confirm booking; likely no."
1234,6,"Person A asks if Person B is bringing their cat to the vet. Person B says it got wounded, which strongly implies yes."
1235,2,"Person A asks if we are ready to go. Person B says Mark is still missing, so not ready; no."
1237,2,"Person A asks if Person B can cook Cantonese rice. Person B says they are Chinese, which is unrelated to cooking ability; ambiguous/irrelevant."
1238,2,"Person A asks if Person B told him about the issue. Person B says the line went dead, which is unrelated; cannot confirm yes."
1239,5,"Person A asks if their house is always tidy. Person B says they have domestics, which suggests yes (tidiness due to help), though not directly stating 'tidy'."
1240,2,"Person A asks if they have tried that bar yet. Person B says they have just opened, which is not about trying; irrelevant/uncertain."
1241,6,"Person A asks if he has a passion for history. Person B says his house is full of history books, indicating yes."
1243,2,"Person A asks if the saucepan is big enough. Person B talks about having only few guests over for dinner, which is unrelated; ambiguous."
1244,2,"Person A asks if Person B will take a two weeks trip. Person B says they only have one week off work, so no."
1245,2,"Person A asks if Person B is avoiding drinking alcohol. Person B says they are going to have a baby, which does not answer alcohol avoidance; ambiguous/irrelevant."
1247,2,"Person A asks if Person B did you get a new loan. Person B says they still owe the bank money, which does not confirm a new loan; likely no."
1248,2,"Person A asks if he is drunk. Person B says he only had water, indicating no."
1249,5,"Person A asks if Person B buys fruit in the supermarket. Person B says they own an orchard, implying they likely get fruit themselves rather than buying in supermarket; lean no."
1250,2,"Person A asks if the son is at elementary school. Person B says he is 25 years old, so no."
1251,2,"Person A asks if Harvard University is an option for you. Person B says tuition is extremely expensive, implying no."
1252,6,"Person A asks if she accepted our deal. Person B says she made a bank transfer, which strongly suggests acceptance/payment; yes."
1253,2,"Person A asks if the kids went to the swimming pool. Person B says they cannot swim yet, which implies they likely did not go; no."
1254,2,"Person A asks if Person B is still taking these pills. Person B says they are healthy again, implying no longer taking; likely no."
1255,2,"Person A asks if this area is contaminated. Person B says people are not allowed to get closer, which suggests danger/contamination; thus yes, but phrasing is indirect. Still lean yes."
1256,6,"Person A asks if the plants are still alive. Person B says they have watered them regularly, which supports that they are alive; yes."
1257,2,"Person A asks if the artwork was created by him in 1981. Person B says he was already dead by then, so no."
1258,6,"Person A asks if it is ice skating season. Person B says the ice layer is quite thick, which implies conditions for skating; yes."
1259,2,"Person A asks if Person B is a beginner. Person B says they are in the advanced course, so no."
1260,6,"Person A asks if Person B has been sick. Person B says they have seen a doctor, which indicates illness; yes."
1261,2,"Person A asks if Person B went to bed early last night. Person B says they went out with friends, which contradicts going to bed early; no."
1262,6,"Person A asks if members can elect a representative. Person B says they voted yesterday, indicating the election process happened; yes."
1263,7,"Person A asks if the car is back from the car wash. Person B says it is spotless, strongly indicating yes."
1264,2,"Person A asks if they wrote a good exam. Person B says they submitted a blank sheet, so no."
1265,2,"Person A asks if she is dressed for the tennis game. Person B says she just got into the changing room, implying not yet dressed; no."
1266,6,"Person A asks if he settled the lawsuit. Person B says he was compensated, which suggests settlement; yes."
1267,2,"Person A asks if Person B has sold that house. Person B says no one has responded, indicating it is not sold; no."
1268,2,"Person A asks if he is part of the marching band. Person B says he does not play any instrument, so no."
1269,6,"Person A asks if he has ever tried sushi. Person B says he has been in Japan for several months, which is not about trying sushi; ambiguous/irrelevant, but not a yes."
1270,5,"Person A asks if their whole way is going uphill. Person B says they are aiming for the mountain top, which aligns with uphill goal; somewhat yes."
1271,7,"Person A asks if the package was shipped to the customer. Person B says the customer received it, which implies yes."
1273,2,"Person A asks if she is very dedicated to that singing course. Person B says she skipped the last four lessons, indicating not dedicated; no."
1274,5,"Person A asks if eyes get strained sometimes. Person B says monitor resolution is really poor, which could cause strain; somewhat yes."
1275,7,"Person A asks if she is a medical doctor. Person B says she graduated from medical school last year, indicating yes."
1276,2,"Person A asks if Person B has ever been inside that building. Person B says it is a private property, which does not answer whether they have been inside; ambiguous/irrelevant."
2101,6,"Person A asks if they have to study for the test. Person B says they need to revise some topics, which is a yes."
2102,5,"Person A asks if anything has come out in cinemas recently. Person B says there is an interesting new movie, indicating yes."
2103,6,"Person A asks if it is cold in the village. Person B says it is quite chilly, confirming yes."
2105,5,"Person A asks if they know anything about the novel. Person B says they have heard good things about that book, which indicates some knowledge; somewhat yes."
2106,2,"Person A asks if they got injured at yoga class. Person B says they pulled a muscle last time, which suggests injury occurred; yes, but not explicitly 'at yoga class'—still likely yes."
2107,7,"Person A asks if they have lost their phone. Person B says they cannot find my phone, which is a clear yes."
2108,7,"Person A asks if it is cold outside. Person B says it is minus 20 degrees, confirming yes."
2109,6,"Person A asks if they are in a religious building. Person B says they just entered a church, confirming yes."
2110,6,"Person A asks if workouts are usually difficult. Person B says they are training very hard, implying difficult workouts; yes."
2113,6,"Person A asks if they were working today. Person B says they have been working on an exhausting task, confirming yes."
2114,2,"Person A asks if they have swimming gear with them. Person B says they did not bring their bikini, so no."
2115,2,"Person A asks if they are free at the moment. Person B says they do not have time, so no."
2116,2,"Person A asks if they watched Titanic yesterday. Person B says they watched it last month, so no."
2117,2,"Person A asks if they are eating more than usual. Person B says they are on a diet, implying less, so no."
2118,2,"Person A asks if they practise Hinduism. Person B says they are actually a Muslim, so no."
2119,6,"Person A asks if they are feeling ok. Person B says their head is spinning after beers, indicating not ok; thus no."
2120,2,"Person A asks if they are feeling energetic today. Person B says they are very tired, so no."
2121,2,"Person A asks if they have any money saved up. Person B says they are broke at the moment, so no."
2122,5,"Person A asks if it is their first experience with a chain saw. Person B says they have used one already in the past, so not first; likely no."
2123,2,"Person A asks if it is morning in Los Angeles. Person B says it is 11 p.m., so no."
2124,2,"Person A asks if they are feeling good. Person B says they have a hangover, so no."
2125,7,"Person A asks if they are free of any chronic disease. Person B says they are diabetic, so not free; answer corresponds to no."
2127,2,"Person A asks if they feel well on boats. Person B says they usually get seasick, so no."
2128,2,"Person A asks if teeth are still hurting. Person B says the toothache is gone, so no."
2129,6,"Person A asks if there are many stations on the way. Person B says they have several bus stops, indicating yes."
2130,2,"Person A asks if they are allowed to staple documents. Person B says they should not staple them, so no."
2131,2,"Person A asks if luggage weighs much. Person B says it is very light, so no."
2132,7,"Person A asks if they need to wake up early tomorrow. Person B says they have to get up at 5 am, confirming yes."
2134,2,"Person A asks if Spanish is their mother tongue. Person B says French is their native language, so no."
2135,6,"Person A asks if the remote is still unusable. Person B says it does not work, confirming yes."
2136,6,"Person A asks if there are wild animals in this region. Person B says wolves are very common here, confirming yes."
2137,2,"Person A asks if there are trees in your garden. Person B says they only have cacti, so no."
2138,6,"Person A asks if the passport is necessary for taking the plane. Person B says they need it for travelling, confirming yes."
2139,2,"Person A asks if they brought some pie for lunch. Person B says they have got a sandwich, so no."
2140,6,"Person A asks if the kids are about to leave. Person B says they have to go out soon, confirming yes."
2141,7,"Person A asks if they are already hungry. Person B says they are starving right now, confirming yes."
2144,6,"Person A asks if they often consume hot drinks. Person B says they drink tea all the time, confirming yes."
2145,2,"Person A asks if the room is very bright. Person B says there is too much light, confirming yes (but question expects yes)."
2146,2,"Person A asks if they will stay in town till Friday. Person B says they will be abroad then, so no."
2147,6,"Person A asks if they are eating something. Person B says they are having a soup, confirming yes."
2148,6,"Person A asks if it is raining already. Person B says it just started pouring, confirming yes."
2149,7,"Person A asks if they consume alcohol. Person B says they do not drink, which is no; but relative to yes/no for 'consume alcohol', this is definitely no."
2150,2,"Person A asks if everything was taken away from the flat. Person B says there is a dishwasher in the kitchen, so not everything; no."
2151,2,"Person A asks if they still have tennis equipment. Person B says they gave away their racket ages ago, so no."
2152,2,"Person A asks if they consume all types of food. Person B says they do not eat spicy dishes, so no."
2153,7,"Person A asks if they are neighbours. Person B says they live right next to you, confirming yes."
2155,6,"Person A asks if they are still confused about it. Person B says they understand everything now, so no confusion; answer implies not confused (yes to 'not confused')."
2156,6,"Person A asks if they feel pain in their upper body. Person B says their chest hurts a lot, confirming yes."
2157,2,"Person A asks if it is winter there. Person B says they are in the middle of summer, so no."
2159,6,"Person A asks if they got hurt. Person B says they cut their finger while cooking, confirming yes."
2160,6,"Person A asks if the living room is dirty. Person B says there is dust all over the floor, confirming yes."
2161,6,"Person A asks if they left their toothpaste at home. Person B says they brought theirs, so no to leaving it at home; but question is about leaving at home, so answer indicates definitely no."
2162,6,"Person A asks if their lips got damaged with this wind. Person B says their lips are all chapped, confirming yes."
2163,6,"Person A asks if they are doing the afternoon shift tomorrow. Person B says they are working early tomorrow morning, so no to afternoon shift."
2164,2,"Person A asks if they are going to have dinner at home. Person B says they plan to eat at a restaurant, so no."
2165,6,"Person A asks if the hedges are taller than last time. Person B says they have grown a lot recently, confirming yes."
2166,7,"Person A asks if they have finished cooking. Person B says lunch is now ready, indicating cooking is finished; yes."
2167,6,"Person A asks if they have difficult homework. Person B says their math exercise is very complicated, confirming yes."
2168,2,"Person A asks if they have decided on a destination. Person B says they are not sure where to go yet, so no."
2169,5,"Person A asks if they smoke cigarettes. Person B says they smoke cigars only, which implies no cigarettes; likely no."
2170,2,"Person A asks if they are writing on paper. Person B says they type directly on a laptop, so no."
2171,2,"Person A asks if the kitchen is still incomplete. Person B says the new stove was not delivered yet, which implies incompleteness; yes."
2172,6,"Person A asks if car theft occurs often. Person B says cars get stolen regularly here, confirming yes."
2173,2,"Person A asks if they still have room in their wardrobe. Person B says it is completely full, so no."
2174,6,"Person A asks if there is a lot of laundry to wash. Person B says dirty laundry is piling up, confirming yes."
2175,6,"Person A asks if they are taking some time for breakfast today. Person B says they can have a relaxed breakfast, indicating yes."
2201,2,"Person A asks if they will study together. Person B says they need to revise some topics, which does not confirm studying together; ambiguous/lean no."
2202,6,"Person A asks if they will go to the cinema. Person B says there is an interesting new movie, implying yes."
2203,2,"Person A asks if they should close the window. Person B says it is quite chilly, implying they should not close; no."
2205,5,"Person A asks if they would like to borrow this book. Person B says they have heard good things about that book, which is not a direct yes to borrowing; somewhat uncertain."
2206,2,"Person A asks if they want to skip yoga class. Person B says they pulled a muscle last time, which suggests they may not want to skip; ambiguous but not a clear yes."
2207,2,"Person A asks if they want to use their phone. Person B says they cannot find my phone, which is not a direct answer about using the other phone; ambiguous."
2208,6,"Person A asks if they need a coat. Person B says it is minus 20 degrees, implying yes."
2209,2,"Person A asks if they should turn off their phones. Person B says they just entered a church, which implies phones should be off; yes to turning off, but not explicit. Still lean yes."
2210,2,"Person A asks if they would like a protein shake. Person B says they are training very hard, which does not directly answer; ambiguous."
2213,6,"Person A asks if they want to take a break from work. Person B says they have been working on an exhausting task, implying they are not taking a break; no."
2214,2,"Person A asks if they want to go to the lake. Person B says they did not bring their bikini, which suggests no (or at least not ready)."
2215,2,"Person A asks if they are coming to the talk. Person B says they do not have time, so no."
2216,2,"Person A asks if they will watch Titanic tonight. Person B says they watched it last month, so no."
2217,2,"Person A asks if they want dessert. Person B says they are on a diet, so no."
2218,2,"Person A asks if they want pork. Person B says they are actually a Muslim, which implies no pork; likely no."
2219,2,"Person A asks if they want another beer. Person B says their head is spinning after all these beers, implying no."
2220,2,"Person A asks if they want to go out. Person B says they are very tired, so no."
2221,2,"Person A asks if they want to go on a trip. Person B says they are broke, so no."
2222,5,"Person A asks if they need help with the chain saw. Person B says they have used one already in the past, which suggests they may not need help; somewhat no."
2223,2,"Person A asks if they will go to the cinema. Person B says it is 11 p.m., which is not a direct yes/no; ambiguous/irrelevant."
2224,2,"Person A asks if they want some drinks. Person B says they have a hangover, implying no."
2225,2,"Person A asks if they want some cake. Person B says they are actually diabetic, which implies dietary restriction; likely no."
2227,2,"Person A asks if they are joining for a sea cruise. Person B says they usually get seasick, implying they likely will not; no."
2228,2,"Person A asks if they want painkillers. Person B says their toothache is gone, so no."
2229,5,"Person A asks if they would like to take a bus seat. Person B says they have several bus stops before destination, which is not a direct yes/no; somewhat uncertain."
2230,2,"Person A asks if they want the stapler for documents. Person B says they should not staple them, so no."
2231,6,"Person A asks if they need help with luggage. Person B says it is very light, implying they do not need help; but relative to 'need help', answer indicates no."
2232,7,"Person A asks if they should set the alarm clock for tomorrow. Person B says they have to get up at 5 am, confirming yes."
2234,6,"Person A asks if they should check French spelling. Person B says French is their native language, implying yes to French being their language; but question is about checking, not language. Still indicates French is relevant; somewhat yes."
2235,2,"Person A asks if they should change the remote's batteries. Person B says it does not work, which could mean batteries need changing, but not explicit; ambiguous/lean yes."
2236,2,"Person A asks if they should lock up the cattle. Person B says wolves are very common here, implying they should lock up; yes to locking up, but not explicit. Lean yes."
2237,2,"Person A asks if they should water plants tomorrow. Person B says they only have cacti, implying no watering; no."
2238,6,"Person A asks if they should pack the passport. Person B says they need it for travelling, confirming yes."
2239,6,"Person A asks if they would like some food. Person B says they have got a sandwich, indicating yes."
2240,2,"Person A asks if they should wake up the kids. Person B says they have to go out soon, implying they should be woken; yes to waking. But not explicit; lean yes."
2241,7,"Person A asks if they can offer biscuits. Person B says they are starving right now, indicating yes."
2244,6,"Person A asks if they would like to use my kettle. Person B says they drink tea all the time, implying yes."
2245,2,"Person A asks if they should turn down the dimmer. Person B says there is too much light, implying yes to turning down; but question is 'shall I turn down' and answer supports it. So yes."
2246,2,"Person A asks if they are coming to the party this Friday. Person B says they will be abroad then, so no."
2247,6,"Person A asks if they want a spoon. Person B says they are having a soup, implying yes."
2248,6,"Person A asks if they would like an umbrella. Person B says it just started pouring, implying yes."
2249,2,"Person A asks if they would like some wine. Person B says they do not drink, so no."
2250,2,"Person A asks if they should do the dishes. Person B says there is a dishwasher in the kitchen, implying they may not need to do dishes manually; no."
2251,2,"Person A asks if they want to play tennis. Person B says they gave away their racket ages ago, implying no."
2252,2,"Person A asks if they want Mexican food. Person B says they do not eat spicy dishes, implying no."
2253,6,"Person A asks if they want a ride home. Person B says they live right next to you, implying they likely do not need a ride; but relative to 'want a ride', answer suggests no."
2255,6,"Person A asks if they should explain it again. Person B says they understand everything now, implying no need to explain again."
2256,6,"Person A asks if they want the doctor called. Person B says their chest hurts a lot, indicating yes."
2257,2,"Person A asks if they want an extra blanket. Person B says they are in the middle of summer, so no."
2259,6,"Person A asks if they want a plaster. Person B says they cut their finger, implying yes."
2260,2,"Person A asks if they should sweep the living room. Person B says there is dust all over the floor, implying yes to sweeping; but question is 'shall I sweep' and answer supports it. So yes."
2261,2,"Person A asks if they would like some toothpaste. Person B says they brought theirs, implying no need; no."
2262,6,"Person A asks if they want lip balm. Person B says their lips are all chapped, implying yes."
2263,2,"Person A asks if they are joining for drinks tonight. Person B says they are working early tomorrow morning, implying no."
2264,2,"Person A asks if they should cook for both of them. Person B says they plan to eat at a restaurant, so no."
2265,2,"Person A asks if they should prune the hedges. Person B says they have grown a lot recently, which suggests pruning might be needed; but not explicit. Lean yes."
2266,6,"Person A asks if they should set the table. Person B says lunch is now ready, implying yes."
2267,2,"Person A asks if they would like a calculator for homework. Person B says their math exercise is very complicated, which does not directly answer; ambiguous/lean no."
2268,2,"Person A asks if they should buy the train tickets. Person B says they are not sure where to go yet, so no."
2269,2,"Person A asks if they would like a cigarette. Person B says they smoke cigars only, so no cigarettes."
2270,2,"Person A asks if they would like some paper. Person B says they type on a laptop, implying no."
2271,2,"Person A asks if they want delivery food. Person B says their new stove was not delivered yet, which is unrelated; ambiguous/irrelevant."
2272,2,"Person A asks if they would like me to lock your car. Person B says cars get stolen regularly here, which implies locking is needed; yes to locking, but not explicit. Lean yes."
2273,2,"Person A asks if they want to go shopping for clothes. Person B says their wardrobe is completely full, implying no."
2274,6,"Person A asks if they should do the laundry. Person B says dirty laundry is piling up, implying yes."
2275,6,"Person A asks if they want pancakes for breakfast. Person B says they can have a relaxed breakfast, which suggests yes."
