id,score,rationale
2106,0.9,Pulling a muscle last time indicates injury at yoga class.
2107,0.9,Cannot find my phone strongly implies the phone is lost.
2108,0.9,Minus 20 degrees clearly means it is cold outside.
2109,0.9,Entered a church directly confirms they are in a religious building.
2110,0.9,Training very hard strongly suggests workouts are difficult.
2113,0.7,"Working on an exhausting task suggests he was working today, though not explicitly all day."
2114,0.1,Not bringing a bikini suggests he does not have swimming gear with him.
2115,0.1,Not having time means he is not free at the moment.
2116,0.1,Watching it last month means he did not watch it yesterday.
2117,0.1,Being on a diet suggests he is not eating more than usual.
2118,0.1,Being a Muslim means she does not practise Hinduism.
2119,0.9,Head spinning after beers indicates he is not feeling ok.
2120,0.1,Very tired means he is not feeling energetic.
2121,0.1,Being broke means they do not have money saved up.
2122,0.9,"Having used one already in the past means yes, it is not the first experience."
2123,0.1,11 p.m. in Los Angeles means it is not morning there.
2124,0.1,Having a hangover means he is not feeling good.
2125,0.1,Being diabetic means she is not free of chronic disease.
2127,0.9,Usually getting seasick means he does not feel well on boats.
2128,0.9,"If the toothache is gone, the teeth are no longer hurting."
2129,0.7,"Several bus stops before destination suggests there are many stations on the way, though it is not exact."
2130,0.9,Should not staple them directly answers that it is not allowed.
2131,0.9,Very light luggage means it does not weigh much.
2132,0.9,"Having to get up at 5 am means yes, they need to wake up early tomorrow."
2134,0.1,French is my native language means Spanish is not the mother tongue.
2135,0.9,Does not work directly confirms the remote is unusable.
2136,0.9,Wolves are very common here directly confirms wild animals in the region.
2137,0.9,"Having cacti in the garden means there are trees? No, but it does confirm there are plants; however the question asks about trees, so this is a no."
2138,0.9,Needing it for travelling confirms the passport is necessary for taking the plane.
2139,0.1,Having a sandwich means they did not bring pie for lunch.
2140,0.9,Having to go out soon means the kids are about to leave.
2141,0.9,Starving means already hungry.
2144,0.9,Drinking tea all the time means they often consume hot drinks.
2145,0.9,Too much light in here means the room is very bright.
2146,0.1,Being abroad then means he will not stay in town till Friday.
2147,0.9,Having a soup means he is eating something.
2148,0.9,Just started pouring means it is raining already.
2149,0.1,Not drinking means he does not consume alcohol.
2150,0.1,A dishwasher in the kitchen means not everything was taken away from the flat.
2151,0.1,Giving away the racket ages ago means he no longer has tennis equipment.
2152,0.1,Not eating spicy dishes means he does not consume all types of food.
2153,0.9,Living right next to you directly confirms they are neighbors.
2155,0.1,Understanding everything now means she is not still confused.
2156,0.9,Chest hurts a lot indicates pain in the upper body.
2157,0.1,Being in the middle of summer means it is not winter there.
2159,0.9,Cutting a finger while cooking means he got hurt.
2160,0.9,Dust all over the floor indicates the living room is dirty.
2161,0.1,Having brought mine means she has not left her toothpaste at home.
2162,0.9,Chapped lips indicate damage from the wind.
2163,0.1,Working early tomorrow morning means she is not doing the afternoon shift tomorrow.
2164,0.1,Planning to eat at a restaurant means she is not going to have dinner at home.
2165,0.9,Have grown a lot recently directly answers yes.
2166,0.9,Lunch is now ready means cooking is finished.
2167,0.9,Very complicated math exercise indicates difficult homework.
2168,0.1,Not sure where to go yet means they have not decided on a destination.
2169,0.1,Smoking cigars only means he does not smoke cigarettes.
2170,0.1,Typing directly on a laptop means he is not writing on paper.
2171,0.1,"If the stove was not delivered yet, the kitchen is still incomplete."
2172,0.9,Cars get stolen regularly here directly confirms car theft occurs often.
2173,0.1,Completely full of clothes means there is no room in the wardrobe.
2174,0.9,Dirty laundry piling up indicates there is a lot of laundry to wash.
2175,0.9,"Having a relaxed breakfast means yes, they are taking some time for breakfast."
2201,0.9,Needing to revise topics implies studying together is appropriate and likely yes.
2202,0.9,An interesting new movie supports going to the cinema.
2203,0.9,"Quite chilly suggests yes, close the window."
2205,0.7,"Hearing good things about the book suggests interest in borrowing it, but it is indirect."
2206,0.9,Pulled a muscle last time strongly supports skipping yoga class.
2207,0.1,Cannot find my phone means he does not want to use the other person's phone.
2208,0.9,"Minus 20 degrees clearly means yes, you need a coat."
2209,0.9,Just entered a church strongly suggests turning off phones.
2210,0.9,Training very hard suggests a protein shake would be welcome.
2213,0.1,Working on an exhausting task suggests not taking a break from work.
2214,0.1,Not bringing a bikini means going to the lake is not a good idea.
2215,0.1,Not having time means he is not coming to the talk.
2216,0.1,Watching it last month means they should not watch Titanic tonight again.
2217,0.1,Being on a diet means they should skip dessert.
2218,0.1,Being Muslim means he does not want pork.
2219,0.1,Head spinning after beers means he does not want another beer.
2220,0.1,Very tired means they should not go out.
2221,0.1,Being broke means they should not go on a trip.
2222,0.1,Having used one already in the past does not mean he needs help with the chainsaw now.
2223,0.1,11 p.m. means going to the cinema now is not suitable.
2224,0.1,Having a hangover means they should not have drinks.
2225,0.1,Being diabetic means he should not have cake.
2227,0.1,Usually getting seasick means he should not join a sea cruise.
2228,0.1,"If the toothache is gone, painkillers are not needed."
2229,0.1,Having several bus stops before destination means she does not need the seat now.
2230,0.1,Should not staple them means the stapler is not needed.
2231,0.9,Very light luggage means help is not needed.
2232,0.9,"Having to get up at 5 am means yes, set the alarm clock."
2234,0.1,French is my native language means no need to check French spelling.
2235,0.9,"It does not work means yes, change the remote's batteries."
2236,0.1,"Wolves are very common here means locking up cattle is advisable, but the reply does not directly answer the question."
2237,0.1,We only have cacti means you should not water the plants in the usual sense.
2238,0.9,"We need it for travelling means yes, pack the passport."
2239,0.1,"Having a sandwich means no, they do not want more food."
2240,0.9,"They have to go out soon means yes, wake up the kids."
2241,0.9,"Starving means yes, offer biscuits."
2244,0.9,"Drinking tea all the time means yes, use the kettle."
2245,0.9,"Too much light in here means yes, turn down the dimmer."
2246,0.1,Being abroad then means she is not coming to the party this Friday.
2247,0.9,"Having a soup means yes, a spoon would be useful."
2248,0.9,"It just started pouring means yes, an umbrella would be welcome."
2249,0.1,"Not drinking means no, she does not want wine."
2250,0.1,"Having a dishwasher means no, do not do the dishes."
2251,0.1,Giving away the racket ages ago means they should not play tennis.
2252,0.1,"Not eating spicy dishes means no, they should not get Mexican food."
2253,0.9,"Living right next to you means yes, a ride home is unnecessary but the underlying answer is effectively yes to being close by."
2255,0.9,"Understanding everything now means yes, no need to explain again."
2256,0.9,"Chest hurts a lot means yes, call the doctor."
2257,0.1,"Being in the middle of summer means no, an extra blanket is not needed."
2259,0.9,"Cutting a finger while cooking means yes, a plaster would help."
2260,0.9,"Dust all over the floor means yes, sweep the living room."
2261,0.1,"Having brought mine means no, she does not need toothpaste."
2262,0.9,"Chapped lips mean yes, lip balm would help."
2263,0.1,Working early tomorrow morning means she is not joining for drinks tonight.
2264,0.1,"Planning to eat at a restaurant means no, do not cook for both of us."
2265,0.9,"They have grown a lot recently means yes, prune the hedges."
2266,0.9,"Lunch is now ready means yes, set the table."
2267,0.9,"Very complicated math exercise means yes, a calculator would help."
2268,0.1,"Not sure where to go yet means no, do not buy train tickets yet."
2269,0.1,"Smoking cigars only means no, she does not want a cigarette."
2270,0.1,"Typing directly on a laptop means no, she does not want paper."
2271,0.1,"If the stove was not delivered yet, getting delivery food is not the intended yes; the reply is more about lacking a stove, so it is indirect and leans no."
2272,0.9,"Cars get stolen regularly here means yes, lock your car."
2273,0.1,"A wardrobe completely full of clothes means no, do not go shopping for clothes."
2274,0.9,"Dirty laundry piling up means yes, do the laundry."
2275,0.9,"A relaxed breakfast means yes, taking time for breakfast."
