id,score,rationale
1226,0.2,"Person A asks if they have lost some weight, but Person B says they enrolled at the gym, which does not confirm weight loss. Uncertain/likely no."
1227,0.95,"Person B says the thesis is not complete yet, directly answering whether they have graduated. Clear no."
1228,0.95,"Person B says their hair was way too long, directly answering whether they got their hair cut. It does not mention cutting; it answers long hair. So mismatch/unclear."
1229,0.2,"Person A asks if they had time for sightseeing, but Person B says it was a business trip. That suggests less sightseeing time, so likely no."
1230,0.95,"Person B says they need a larger one, directly answering whether a one-room flat is enough. Clear no."
1231,0.95,"Person B says the deadline is tomorrow, directly answering whether she is stressed about the project. Strong yes."
1232,0.95,"Person B says they slept only four hours, directly answering whether they are tired. Strong yes."
1233,0.95,"Person B says the offer had already expired, directly answering whether he booked the flight. Clear no."
1234,0.95,"Person B says the cat got wounded, directly answering whether they are bringing the cat to the vet. Strong yes."
1235,0.95,"Person B says Mark is still missing, directly answering whether we are all ready to go. Clear no."
1237,0.2,"Person A asks if they can cook Cantonese rice, but Person B says they are Chinese. That does not confirm cooking ability. Likely no/uncertain."
1238,0.95,"Person B says the line went dead, directly answering whether they hung up. Strong yes."
1239,0.95,"Person B says they have domestics, which implies their house is tidy. Likely yes."
1240,0.95,"Person B says they have just opened, directly answering whether they have tried that bar yet. It does not say they tried it; it says the bar just opened. Unclear/likely no."
1241,0.95,"Person B says his house is full of history books, directly answering whether he has a passion for history. Strong yes."
1243,0.2,"Person A asks if the saucepan is big enough, but Person B talks about having only few guests for dinner. That is unrelated to saucepan size. Score near uncertain."
1244,0.95,"Person B says they only have one week off work, directly answering whether they will take a two weeks trip. Clear no."
1245,0.1,"Person A asks if they are avoiding drinking alcohol, but Person B says they are going to have a baby. That does not indicate alcohol avoidance. Likely no."
1247,0.95,"Person B says they still owe the bank money, directly answering whether they got a new loan. It indicates they have debt, not a new loan. But it answers the debt status; likely no to getting a new loan."
1248,0.95,"Person B says he only had water, directly answering whether he is drunk. Clear no."
1249,0.95,"Person B says they own an orchard, which implies they buy fruit. Likely yes."
1250,0.95,"Person B says he is 25 years old, directly answering whether he is at elementary school. Clear no."
1251,0.95,"Person B says tuition is extremely expensive, directly answering whether Harvard is affordable. Clear no."
1252,0.95,"Person B says she made a bank transfer moments ago, directly answering whether she accepted the deal. It does not mention acceptance; it mentions payment. Mismatch/unclear."
1253,0.95,"Person B says they cannot swim yet, directly answering whether the kids went to the swimming pool. Clear no."
1254,0.95,"Person B says they are healthy again, directly answering whether they are still taking these pills. It implies no longer need them. Likely no."
1255,0.2,"Person A asks if the area is contaminated, but Person B says people are not allowed to get closer. That could be due to contamination, but it’s not explicit. Somewhat likely yes but uncertain."
1256,0.95,"Person B says they watered them regularly, which implies plants are still alive. Likely yes."
1257,0.95,"Person B says he was already dead by then, directly answering whether the artwork was created by him in 1981. Clear no."
1258,0.95,"Person B says the ice layer is quite thick, directly answering whether it is ice skating season. Strong yes."
1259,0.95,"Person B says they are in the advanced course, directly answering whether they are a beginner. Clear no."
1260,0.95,"Person B says they have seen a doctor, directly answering whether they have been sick. Strong yes."
1261,0.2,"Person A asks if they went to bed early, but Person B says they went out with friends. That suggests they did not go to bed early. Likely no."
1262,0.95,"Person B says they voted yesterday, directly answering whether members can elect a representative. Strong yes."
1263,0.95,"Person B says it is spotless, directly answering whether the car is back from the car wash. Strong yes."
1264,0.95,"Person B says they submitted a blank sheet, directly answering whether they wrote a good exam. Clear no."
1265,0.95,"Person B says she just got into the changing room, directly answering whether she is dressed for the tennis game. Clear no."
1266,0.95,"Person B says he was compensated, directly answering whether he settled the lawsuit. Strong yes."
1267,0.95,"Person B says no one has responded, directly answering whether they have sold the house. Clear no."
1268,0.95,"Person B says he does not play any instrument, directly answering whether he is part of the marching band. Clear no."
1269,0.95,"Person B says he has been in Japan for several months, directly answering whether he has travelled in Asia. Strong yes."
1270,0.9,"Person B says they are aiming for the mountain top, which corresponds to going uphill to the summit. Likely yes."
1271,0.95,"Person B says the customer received it, directly answering whether the package was shipped. Strong yes."
1273,0.95,"Person B says she skipped the last four lessons, directly answering whether she is very dedicated to the singing course. Clear no."
1274,0.95,"Person B says monitor resolution is really poor, directly answering whether eyes get strained due to bad image. Strong yes."
1275,0.95,"Person B says she graduated from medical school last year, directly answering whether she is a medical doctor. Strong yes."
1276,0.95,"Person B says it is a private property, directly answering whether they have ever been inside that building. It implies they have not been inside. Likely no."
2101,0.95,"Person B says they need to revise topics, directly answering whether they have to study for the test. Strong yes."
2102,0.95,"Person B says there is an interesting new movie, directly answering whether anything has come out in cinemas recently. Strong yes."
2103,0.95,"Person B says it is quite chilly, directly answering whether it is cold in the village. Strong yes."
2105,0.7,"Person B says they have heard good things about the book, which is related to knowing about the novel. It partially answers but not directly. Somewhat likely yes."
2106,0.95,"Person B says they pulled a muscle, directly answering whether they got injured at yoga class. Strong yes."
2107,0.95,"Person B says they cannot find their phone, directly answering whether they have lost it. Strong yes."
2108,0.95,"Person B says it is minus 20 degrees, directly answering whether it is cold outside. Strong yes."
2109,0.95,"Person B says they have just entered a church, directly answering whether they are in a religious building. Strong yes."
2110,0.95,"Person B says they are training very hard, directly answering whether workouts are usually difficult. Strong yes."
2113,0.95,"Person B says they have been working on an exhausting task, directly answering whether they were working today. Strong yes."
2114,0.95,"Person B says they did not bring their bikini, directly answering whether they have swimming gear. Clear no."
2115,0.95,"Person B says they do not have time, directly answering whether they are free. Clear no."
2116,0.2,"Person A asks if they watched Titanic yesterday, but Person B says they watched it last month. That is a clear no."
2117,0.2,"Person A asks if they are eating more than usual, but Person B says they are on a diet. That implies not eating more. Likely no."
2118,0.95,"Person B says they are actually a Muslim, directly answering whether they practise Hinduism. Clear no."
2119,0.95,"Person B says their head is spinning, directly answering whether they are feeling ok. Clear no."
2120,0.2,"Person A asks if they are energetic today, but Person B says they are very tired. Clear no."
2121,0.95,"Person B says they are broke at the moment, directly answering whether they have any money saved up. Clear no."
2122,0.95,"Person B says they have used one already in the past, directly answering whether it is their first experience with a chain saw. Clear no."
2123,0.95,"Person B says it is 11 p.m., directly answering whether it is morning in Los Angeles. Clear no."
2124,0.2,"Person A asks if they are feeling good, but Person B says they have a hangover. Clear no."
2125,0.95,"Person B says they are diabetic, directly answering whether they are free of any chronic disease. Clear no."
2127,0.95,"Person B says they usually get seasick, directly answering whether they feel well on boats. Clear no."
2128,0.95,"Person B says the toothache is gone, directly answering whether teeth are still hurting. Clear no."
2129,0.95,"Person B says they have several bus stops before destination, directly answering whether there are many stations on the way. Strong yes."
2130,0.95,"Person B says they should not staple them, directly answering whether they are allowed to staple documents. Clear no."
2131,0.95,"Person B says it is very light, directly answering whether luggage weighs much. Clear no."
2132,0.95,"Person B says they have to get up at 5 am, directly answering whether they need to wake up early tomorrow. Strong yes."
2134,0.95,"Person B says French is their native language, directly answering whether Spanish is their mother tongue. Clear no."
2135,0.95,"Person B says it does not work, directly answering whether the remote is still unusable. Strong yes."
2136,0.95,"Person B says wolves are very common here, directly answering whether there are wild animals in the region. Strong yes."
2137,0.95,"Person B says they only have cacti, directly answering whether there are trees in the garden. Clear no."
2138,0.95,"Person B says we need it for travelling, directly answering whether the passport is necessary for taking the plane. Strong yes."
2139,0.2,"Person A asks if they brought pie for lunch, but Person B says they have got a sandwich. Clear no."
2140,0.95,"Person B says they have to go out soon, directly answering whether the kids are about to leave. Strong yes."
2141,0.95,"Person B says they are starving right now, directly answering whether they are already hungry. Strong yes."
2144,0.95,"Person B says they drink tea all the time, directly answering whether they often consume hot drinks. Strong yes."
2145,0.95,"Person B says there is too much light, directly answering whether the room is very bright. Strong yes."
2146,0.2,"Person A asks if they will stay in town till Friday, but Person B says they will be abroad then. Clear no."
2147,0.95,"Person B says they are having a soup, directly answering whether they are eating something. Strong yes."
2148,0.95,"Person B says it just started pouring, directly answering whether it is raining already. Strong yes."
2149,0.95,"Person B says they do not drink, directly answering whether they consume alcohol. Clear no."
2150,0.2,"Person A asks if everything was taken away from the flat, but Person B says there is a dishwasher in the kitchen. That suggests not everything was taken away. Likely no."
2151,0.95,"Person B says they gave away their racket ages ago, directly answering whether they still have tennis equipment. Clear no."
2152,0.95,"Person B says they do not eat spicy dishes, directly answering whether they consume all types of food. Clear no."
2153,0.95,"Person B says they live right next to you, directly answering whether they are neighbours. Strong yes."
2155,0.95,"Person B says they understand everything now, directly answering whether they are still confused. Clear no."
2156,0.95,"Person B says their chest hurts a lot, directly answering whether they feel pain in their upper body. Strong yes."
2157,0.2,"Person A asks if it is winter there, but Person B says it is the middle of summer. Clear no."
2159,0.95,"Person B says they cut their finger while cooking, directly answering whether they got hurt. Strong yes."
2160,0.95,"Person B says there is dust all over the floor, directly answering whether the living room is dirty. Strong yes."
2161,0.95,"Person B says they have actually brought theirs, directly answering whether they left toothpaste at home. Clear no."
2162,0.95,"Person B says their lips are all chapped, directly answering whether lips got damaged with wind. Strong yes."
2163,0.95,"Person B says they are working early tomorrow morning, directly answering whether they are doing the afternoon shift. Clear no."
2164,0.2,"Person A asks if they are going to have dinner at home, but Person B says they plan to eat at a restaurant. Clear no."
2165,0.95,"Person B says the hedges have grown a lot recently, directly answering whether they are taller than last time. Strong yes."
2166,0.95,"Person B says lunch is now ready, directly answering whether they have finished cooking. Strong yes."
2167,0.95,"Person B says their math exercise is very complicated, directly answering whether they have difficult homework. Strong yes."
2168,0.2,"Person B says they are not sure where to go yet, directly answering whether they have decided on a destination. Clear no."
2169,0.7,"Person B says they smoke cigars only, which answers whether they smoke cigarettes. It implies they do not smoke cigarettes specifically, so likely no to cigarettes. Somewhat likely no."
2170,0.95,"Person B says they usually type directly on their laptop, directly answering whether they are writing on paper. Clear no."
2171,0.95,"Person B says the new stove was not delivered yet, directly answering whether the kitchen is still incomplete. Strong yes."
2172,0.95,"Person B says cars get stolen regularly here, directly answering whether car theft occurs often. Strong yes."
2173,0.95,"Person B says the wardrobe is completely full, directly answering whether there is room in it. Clear no."
2174,0.95,"Person B says dirty laundry is piling up, directly answering whether there is a lot of laundry to wash. Strong yes."
2175,0.95,"Person B says they can have a relaxed breakfast, directly answering whether they are taking time for breakfast. Strong yes."
2201,0.2,"Person A asks to study together, but Person B says they need to revise some topics. That does not confirm studying together; it’s more about their own need. Likely no."
2202,0.95,"Person B says there is an interesting new movie, directly answering whether to go to the cinema. Strong yes."
2203,0.2,"Person A asks whether to close the window, but Person B says it is quite chilly, implying you should not close it. Likely no."
2205,0.7,"Person B says they have heard good things about the book, which is not a direct answer to borrowing. It’s somewhat related but not clearly yes/no. Uncertain."
2206,0.95,"Person B says they pulled a muscle last time, which supports skipping yoga class. Likely yes to skipping."
2207,0.95,"Person B says they cannot find their phone, directly answering whether they want to use the other phone. Strong yes."
2208,0.95,"Person B says it is minus 20 degrees, directly answering whether they need a coat. Strong yes."
2209,0.2,"Person A asks to turn off phones, but Person B says they have just entered a church. That implies a rule about phones, so likely yes to turning off. However it’s indirect; still likely yes."
2210,0.2,"Person A asks if they would like a protein shake, but Person B says they are training very hard. That suggests they might want it, but it’s not explicit. Uncertain/leaning yes."
2213,0.95,"Person B says they have been working on an exhausting task, which supports taking a break. Strong yes."
2214,0.95,"Person B says they did not bring their bikini, directly answering whether to go to the lake. Clear no."
2215,0.2,"Person B says they do not have time, directly answering whether they are coming to the talk. Clear no."
2216,0.2,"Person A asks about watching Titanic tonight, but Person B says they watched it last month. Clear no."
2217,0.2,"Person B says they are on a diet, directly answering whether they want dessert. Clear no."
2218,0.95,"Person B says they are actually a Muslim, which implies they do not eat pork. Likely no."
2219,0.95,"Person B says their head is spinning after all these beers, directly answering whether they want another beer. Clear no."
2220,0.2,"Person A asks if they want to go out, but Person B says they are very tired. Clear no."
2221,0.2,"Person A asks about going on a trip, but Person B says they are broke. Clear no."
2222,0.7,"Person B says they have used one already in the past, which does not directly answer whether they need help. It suggests they might not need help. Somewhat likely no."
2223,0.2,"Person A asks to go to the cinema, but Person B says it is 11 p.m., which is not a direct answer about going. Unclear/irrelevant."
2224,0.2,"Person B says they have a hangover, directly answering whether they want drinks. Clear no."
2225,0.2,"Person B says they are actually diabetic, which implies they may not want cake. Likely no."
2227,0.95,"Person B says they usually get seasick, directly answering whether they join for a sea cruise. Clear no."
2228,0.95,"Person B says the toothache is gone, directly answering whether they want painkillers. Clear no."
2229,0.7,"Person B says they have several bus stops before destination, which does not directly answer whether they want a bus seat. Somewhat unclear."
2230,0.95,"Person B says they should not staple them, directly answering whether they should use the stapler. Clear no."
2231,0.95,"Person B says it is very light, directly answering whether they need help with luggage. Clear no."
2232,0.95,"Person B says they have to get up at 5 am, directly answering whether to set the alarm clock. Strong yes."
2234,0.95,"Person B says French is their native language, directly answering whether to check French spelling. Strong yes."
2235,0.95,"Person B says it does not work, directly answering whether to change the remote batteries. Strong yes."
2236,0.95,"Person B says wolves are very common here, which supports locking up cattle. Strong yes."
2237,0.2,"Person A asks to water plants tomorrow, but Person B says they only have cacti. That implies watering plants is not applicable. Likely no."
2238,0.95,"Person B says they need it for travelling, directly answering whether to pack the passport. Strong yes."
2239,0.95,"Person B says they have got a sandwich, directly answering whether they would like some food. Strong yes."
2240,0.95,"Person B says they have to go out soon, directly answering whether to wake up the kids. Clear no."
2241,0.95,"Person B says they are starving right now, directly answering whether they can offer biscuits. Strong yes."
2244,0.95,"Person B says they drink tea all the time, directly answering whether they would like to use the kettle. Strong yes."
2245,0.95,"Person B says there is too much light, directly answering whether to turn down the dimmer. Strong yes."
2246,0.2,"Person B says they will be abroad then, directly answering whether they are coming to the party this Friday. Clear no."
2247,0.95,"Person B says they are having a soup, directly answering whether they want a spoon. Strong yes."
2248,0.95,"Person B says it just started pouring, directly answering whether they would like an umbrella. Strong yes."
2249,0.95,"Person B says they do not drink, directly answering whether they would like wine. Clear no."
2250,0.95,"Person B says there is a dishwasher in the kitchen, which implies doing dishes is not needed. It does not directly say yes/no to doing dishes, but suggests no. Likely no."
2251,0.2,"Person A asks to play tennis, but Person B says they gave away their racket ages ago. That implies they cannot play. Clear no."
2252,0.95,"Person B says they do not eat spicy dishes, directly answering whether they want Mexican food. Likely no."
2253,0.95,"Person B says they live right next to you, directly answering whether they want a ride home. Clear no."
2255,0.95,"Person B says they understand everything now, directly answering whether they should explain it again. Clear no."
2256,0.95,"Person B says their chest hurts a lot, directly answering whether they want the doctor called. Strong yes."
2257,0.2,"Person B says they are in the middle of summer, directly answering whether they want an extra blanket. Clear no."
2259,0.95,"Person B says they cut their finger while cooking, directly answering whether they want a plaster. Strong yes."
2260,0.95,"Person B says there is dust all over the floor, directly answering whether to sweep the living room. Strong yes."
2261,0.95,"Person B says they have actually brought theirs, directly answering whether they want toothpaste. Clear no."
2262,0.95,"Person B says their lips are all chapped, directly answering whether they want lip balm. Strong yes."
2263,0.2,"Person A asks about joining for drinks tonight, but Person B says they are working early tomorrow morning. That implies no. Likely no."
2264,0.2,"Person B says they plan to eat at a restaurant, directly answering whether they should cook for both. Clear no."
2265,0.95,"Person B says the hedges have grown a lot recently, directly answering whether to prune them. Likely yes to pruning."
2266,0.95,"Person B says lunch is now ready, directly answering whether to set the table. Strong yes."
2267,0.95,"Person B says their math exercise is very complicated, directly answering whether they want a calculator. Strong yes."
2268,0.2,"Person B says they are not sure where to go yet, directly answering whether to buy train tickets. Clear no."
2269,0.7,"Person B says they smoke cigars only, which implies they do not want a cigarette. Somewhat likely no."
2270,0.2,"Person A asks for paper, but Person B says they usually type on a laptop. That implies no paper needed. Likely no."
2271,0.2,"Person B says their new stove was not delivered yet, which is unrelated to delivery food. Irrelevant/unclear."
2272,0.95,"Person B says cars get stolen regularly here, which supports locking the car. Strong yes."
2273,0.95,"Person B says the wardrobe is completely full of clothes, directly answering whether to go shopping for clothes. Clear no."
2274,0.95,"Person B says dirty laundry is piling up, directly answering whether to do the laundry. Strong yes."
2275,0.95,"Person B says they can have a relaxed breakfast, which supports having pancakes for breakfast. Likely yes."
