id,score,rationale
2253,0.0,Living right next to the person means a ride home is unnecessary. Clear no.
2255,0.0,Understanding everything now directly means no need for another explanation. Clear no.
2256,0.9,Chest pain strongly suggests wanting a doctor called. Strong yes.
2257,0.0,Being in the middle of summer means no extra blanket is wanted. Clear no.
2259,1.0,Cutting a finger strongly suggests wanting a plaster. Clear yes.
2260,1.0,Dust all over the floor clearly supports sweeping the living room. Yes.
2261,0.0,Having brought their own toothpaste means they do not want yours. Clear no.
2262,1.0,Chapped lips clearly suggest wanting lip balm. Yes.
2263,0.2,Working early tomorrow morning suggests not joining for drinks tonight. Strong lean no.
2264,0.0,Planning to eat at a restaurant means not wanting you to cook for both. Clear no.
2265,0.9,"If the hedges have grown a lot recently, pruning them is likely wanted. Strong yes."
2266,1.0,"If lunch is now ready, setting the table is appropriate. Clear yes."
2267,0.8,A very complicated math exercise suggests a calculator would be useful. Strong yes.
2268,0.0,Not being sure where to go yet means train tickets should not be bought yet. Clear no.
2269,0.2,Smoking cigars only suggests not wanting a cigarette. Strong lean no.
2270,0.1,Usually typing directly on a laptop suggests paper is not wanted. Very likely no.
2271,0.9,"If the stove was not delivered yet, getting delivery food makes sense. Strong yes."
2272,0.9,Cars getting stolen regularly strongly supports locking the car. Strong yes.
2273,0.1,A completely full wardrobe suggests no need to shop for more clothes. Very likely no.
2274,1.0,Dirty laundry piling up clearly supports doing the laundry. Yes.
2275,0.8,Being able to have a relaxed breakfast suggests pancakes would be welcome. Strong yes.
